slurm-10919372.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.25,7200,GBD,1,1419.68,1.01631,1418.26,608838,416,0
slurm-10919373.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.5,7200,CCG,0,14.7567,0.044953,14.6657,718520,3,0
slurm-10919374.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.5,7200,CCG,1,12.6703,0.133732,12.452,718520,5,0
slurm-10919375.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.5,7200,GBD,0,1659.45,0.539624,1658.65,718520,286,0
slurm-10919376.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,4,0.5,7200,GBD,1,1639.38,0.825969,1638.21,718520,376,0
slurm-10919377.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.25,7200,CCG,0,43.348,0.052887,43.2409,650187,3,0
slurm-10919378.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.25,7200,CCG,1,31.8732,0.122473,31.6716,650187,5,0
slurm-10919379.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.25,7200,GBD,0,4473.22,0.488084,4472.48,650186,257,0
slurm-10919380.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.25,7200,GBD,1,7200.09,7019.33,96.4819,1e+20,88769,1
slurm-10919381.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.5,7200,CCG,0,23.2299,0.057076,23.1377,1e+20,2,1
