slurm-8855636.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,4,0.5,7200,CCG,108.487,0.533299,107.878,15453.6,3,0
slurm-8855637.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,4,0.5,7200,GBD,293.48,0.078211,293.358,15453.6,12,0
slurm-8855638.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,6,0.25,7200,CCG,962.664,0.53549,962.054,14141,3,0
slurm-8855639.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,6,0.25,7200,GBD,1824.44,0.076524,1824.32,14141,12,0
slurm-8855640.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,6,0.5,7200,CCG,969.469,0.521874,968.644,17847.5,3,0
slurm-8855641.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__5.txt,10,20,6,0.5,7200,GBD,2137.54,0.046243,2137.45,17847.5,12,0
slurm-8855642.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,2,0.25,7200,CCG,5.1397,0.680002,4.39497,29572.4,3,0
slurm-8855643.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,2,0.25,7200,GBD,26.0849,0.150759,25.6525,29572.4,22,0
slurm-8855644.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,2,0.5,7200,CCG,5.32341,0.656805,4.36403,32583.7,3,0
slurm-8855645.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,2,0.5,7200,GBD,20.5463,0.066474,20.4446,32583.7,17,0
slurm-8855646.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,4,0.25,7200,CCG,49.4029,0.292828,48.8237,32012.5,2,0
slurm-8855647.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,4,0.25,7200,GBD,324.277,0.118269,324.104,32012.5,18,0
slurm-8855648.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,4,0.5,7200,CCG,52.7869,0.432336,52.2927,37977.9,2,0
slurm-8855649.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,4,0.5,7200,GBD,288.032,0.068469,287.927,37977.9,15,0
slurm-8855650.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,6,0.25,7200,CCG,484.53,0.36565,484.101,34327.6,2,0
slurm-8855651.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,6,0.25,7200,GBD,1877.07,0.089768,1876.92,34327.6,15,0
slurm-8855652.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,6,0.5,7200,CCG,505.216,0.310765,504.844,43377.4,2,0
slurm-8855653.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__6.txt,10,20,6,0.5,7200,GBD,2044.47,0.039927,2044.39,43377.4,14,0
slurm-8855654.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,2,0.25,7200,CCG,5.21173,0.729644,4.41468,36817.9,3,0
slurm-8855655.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,2,0.25,7200,GBD,31.4371,0.18861,31.2077,36817.9,26,0
slurm-8855656.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,2,0.5,7200,CCG,5.15897,0.757272,4.34083,40114.4,3,0
slurm-8855657.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,2,0.5,7200,GBD,28.499,0.175191,28.272,40114.4,23,0
slurm-8855658.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,4,0.25,7200,CCG,88.5325,0.705129,87.7669,39914.1,3,0
slurm-8855659.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,4,0.25,7200,GBD,356.971,0.39899,356.529,39914.1,23,0
slurm-8855660.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,4,0.5,7200,CCG,92.9303,0.715057,92.1581,46877,3,0
slurm-8855661.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,4,0.5,7200,GBD,320.56,0.347536,320.174,46877,18,0
slurm-8855662.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,6,0.25,7200,CCG,1000.54,0.728589,999.75,42809.3,3,0
slurm-8855663.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,6,0.25,7200,GBD,1979.32,0.092058,1979.18,42809.3,19,0
slurm-8855664.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,6,0.5,7200,CCG,929.787,0.709313,929.002,53489.9,3,0
slurm-8855665.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__7.txt,10,20,6,0.5,7200,GBD,1924.92,0.040156,1924.85,53489.9,15,0
slurm-8855666.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,2,0.25,7200,CCG,5.08838,0.618823,4.40829,35356.7,3,0
slurm-8855667.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,2,0.25,7200,GBD,30.1649,0.14274,29.9832,35356.6,23,0
