../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  3   0.05  RESULT  GBD  OPTIMAL     0      31.918   31.918   136828   225
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  4   0.05  RESULT  GBD  OPTIMAL     0      138.106  138.106  137534   233
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  6   0.05  RESULT  GBD  OPTIMAL     0      818.76   818.76   138925   212
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  7   0.05  RESULT  GBD  OPTIMAL     0      473.181  473.181  139607   214
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  1   0.1   RESULT  GBD  OPTIMAL     0      24.018   24.018   136254   201
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  3   0.1   RESULT  GBD  OPTIMAL     0      36.065   36.065   139948   222
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  4   0.1   RESULT  GBD  OPTIMAL     0      36.918   36.918   141429   186
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  6   0.1   RESULT  GBD  OPTIMAL     0      65.688   65.688   144249   224
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  7   0.1   RESULT  GBD  OPTIMAL     0      60.779   60.779   145651   194
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  1   0.05  RESULT  CCG   OPTIMAL     0.003  0.186    0.189    135063   1
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  3   0.05  RESULT  CCG   OPTIMAL     0.017  0.387    0.404    136897   2
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  4   0.05  RESULT  CCG   OPTIMAL     0.006  0.381    0.387    137572   1
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  6   0.05  RESULT  CCG   OPTIMAL     0.006  0.352    0.358    138977   1
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  7   0.05  RESULT  CCG   OPTIMAL     0.03   0.808    0.838    139680   2
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  1   0.1   RESULT  CCG   OPTIMAL     0.006  0.171    0.177    136334   1
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  3   0.1   RESULT  CCG   OPTIMAL     0.013  0.399    0.412    140033   2
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  4   0.1   RESULT  CCG   OPTIMAL     0.013  0.493    0.506    141508   2
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  6   0.1   RESULT  CCG   OPTIMAL     0.007  0.545    0.552    144256   1
../resource_allocation/data/rap_instance_r10_c30__2.txt  10  30  7   0.1   RESULT  CCG   OPTIMAL     0.016  0.726    0.742    145706   2
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  1   0.05  RESULT  GBD  OPTIMAL     0      25.284   25.284   70227.7  226
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  3   0.05  RESULT  GBD  OPTIMAL     0      27.559   27.559   71210.1  175
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  4   0.05  RESULT  GBD  OPTIMAL     0      34.371   34.371   71651    201
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  6   0.05  RESULT  GBD  OPTIMAL     0      47.572   47.572   72413.6  209
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  7   0.05  RESULT  GBD  OPTIMAL     0      46.043   46.043   72792.3  202
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  1   0.1   RESULT  GBD  OPTIMAL     0      21.58    21.58    70786.7  192
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  3   0.1   RESULT  GBD  OPTIMAL     0      41.55    41.55    72753.2  221
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  4   0.1   RESULT  GBD  OPTIMAL     0      42.734   42.734   73630.5  204
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  6   0.1   RESULT  GBD  OPTIMAL     0      61.127   61.127   75197.2  216
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  7   0.1   RESULT  GBD  OPTIMAL     0      258.706  258.706  75967.4  213
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  1   0.05  RESULT  CCG   OPTIMAL     0.018  0.317    0.335    70286.5  2
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  3   0.05  RESULT  CCG   OPTIMAL     0.007  0.258    0.265    71259.9  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  4   0.05  RESULT  CCG   OPTIMAL     0.004  0.263    0.267    71691.4  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  6   0.05  RESULT  CCG   OPTIMAL     0.005  0.311    0.316    72445.4  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  7   0.05  RESULT  CCG   OPTIMAL     0.005  0.315    0.32     72810.2  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  1   0.1   RESULT  CCG   OPTIMAL     0.013  0.34     0.353    70841.8  2
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  3   0.1   RESULT  CCG   OPTIMAL     0.004  0.255    0.259    72801.7  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  4   0.1   RESULT  CCG   OPTIMAL     0.004  0.34     0.344    73679.7  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  6   0.1   RESULT  CCG   OPTIMAL     0.004  0.484    0.488    75207.6  1
../resource_allocation/data/rap_instance_r10_c30__3.txt  10  30  7   0.1   RESULT  CCG   OPTIMAL     0.003  0.497    0.5      75952.1  1
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  1   0.05  RESULT  GBD  OPTIMAL     0      29.995   29.995   299540   251
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  3   0.05  RESULT  GBD  OPTIMAL     0      54.722   54.722   303317   276
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  4   0.05  RESULT  GBD  OPTIMAL     0      125.749  125.749  304978   241
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  6   0.05  RESULT  GBD  OPTIMAL     0      446.987  446.987  308131   278
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  7   0.05  RESULT  GBD  OPTIMAL     0      1140.54  1140.54  309510   223
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  1   0.1   RESULT  GBD  OPTIMAL     0      30.814   30.814   301497   233
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  3   0.1   RESULT  GBD  OPTIMAL     0      73.182   73.182   309079   258
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  4   0.1   RESULT  GBD  OPTIMAL     0      92.758   92.758   312467   260
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  6   0.1   RESULT  GBD  OPTIMAL     0      351.459  351.459  318842   222
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  7   0.1   RESULT  GBD  OPTIMAL     0      86.37    86.37    321698   229
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  1   0.05  RESULT  CCG   OPTIMAL     0.006  0.194    0.2      299673   1
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  3   0.05  RESULT  CCG   OPTIMAL     0.024  0.595    0.619    303438   2
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  4   0.05  RESULT  CCG   OPTIMAL     0.019  0.585    0.604    305109   2
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  6   0.05  RESULT  CCG   OPTIMAL     0.019  0.57     0.589    308292   2
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  7   0.05  RESULT  CCG   OPTIMAL     0.039  0.661    0.7      309685   2
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  1   0.1   RESULT  CCG   OPTIMAL     0.009  0.195    0.204    301663   1
../resource_allocation/data/rap_instance_r10_c30__4.txt  10  30  3   0.1   RESULT  CCG   OPTIMAL     0.015  0.544    0.559    309221   2
