result,instance_10_3_25_20__1.txt,10,3,3,,Optimal,Proved,-1922,-1922,23.6096,2.81957,20.6612,0
result,instance_10_3_25_20__2.txt,10,3,3,,Optimal,Proved,-2318,-2318,14.4468,5.40514,8.92515,0
result,instance_10_3_25_20__3.txt,10,3,3,,Optimal,Proved,-2609,-2609,97.757,27.6395,69.9045,1
result,instance_10_3_25_20__4.txt,10,3,3,,Optimal,Proved,-2076,-2076,22.0308,3.07388,18.8233,0
result,instance_10_3_25_50__0.txt,10,3,3,,Optimal,Proved,-1422,-1422,50.7488,4.83961,45.7684,0
result,instance_10_3_25_50__1.txt,10,3,3,,Optimal,Proved,-2377,-2377,28.0243,4.87915,23.0342,0
result,instance_10_3_25_50__2.txt,10,3,3,,Optimal,Proved,-901,-901,408.274,374.427,33.7198,1
result,instance_10_3_25_50__3.txt,10,3,3,,Optimal,Proved,-1069,-1069,248.36,235.512,12.732,1
result,instance_10_2_75_20__0.txt,10,2,2,,Optimal,Proved,-3050,-3050,5667.89,139.824,5521.07,3
result,instance_10_3_25_50__4.txt,10,3,3,,Optimal,Proved,-2021,-2021,40.1402,3.08787,36.9216,0
result,instance_10_3_50_20__0.txt,10,3,3,,Optimal,Proved,-2219,-2219,5875.88,4003.67,1870.91,2
result,instance_10_3_50_20__1.txt,10,3,3,,Optimal,Proved,-1448,-1448,3854.32,543.65,3307.52,2
result,instance_10_3_50_20__2.txt,10,3,3,,Optimal,Proved,-2489,-2489,6886.92,3842.73,3041.98,3
result,instance_10_3_50_20__3.txt,10,3,3,,Optimal,Proved,-2308,-2308,1026.24,142.36,883.208,1
result,instance_10_3_50_20__4.txt,10,3,3,,Optimal,Proved,-3351,-3351,486.125,12.0958,473.503,1
result,instance_10_3_50_50__0.txt,10,3,3,,Feasible,TimeLimit,-2161,-2126,10800.2,9485.43,1313.76,3
result,instance_10_3_50_50__1.txt,10,3,3,,Optimal,Proved,-1853,-1853,2454.82,13.0384,2439.84,2
result,instance_10_3_50_50__2.txt,10,3,3,,Optimal,Proved,-1387,-1387,3995.86,2754.36,1240.42,1
result,instance_10_3_50_50__3.txt,10,3,3,,Optimal,Proved,-3436,-3436,4040.16,428.481,3609.09,4
result,instance_10_2_75_20__1.txt,10,2,2,,Optimal,Proved,-4876,-4876,2583.9,0.198776,2580.93,0
result,instance_10_3_50_50__4.txt,10,3,3,,Optimal,Proved,-2989,-2989,1661.39,80.4005,1579.73,2
result,instance_10_3_75_20__0.txt,10,3,3,,Fail,TimeLimit,-3446,-3320,10806,44.0029,10749.2,2
result,instance_10_3_75_20__1.txt,10,3,3,,Optimal,Proved,-5009,-5009,6839.51,202.225,6631.26,2
result,instance_10_3_75_20__2.txt,10,3,3,,Fail,TimeLimit,-4916,-3789,10813.1,11.3361,10782.4,1
result,instance_10_3_75_20__3.txt,10,3,3,,Optimal,Proved,-3961,-3961,7475.02,6.82146,7460.19,1
result,instance_10_3_75_20__4.txt,10,3,3,,Fail,TimeLimit,-4815,1e+20,10826.6,0.302493,10800,0
result,instance_10_3_75_50__0.txt,10,3,3,,Optimal,Proved,-3681,-3681,5193.37,8.06565,5179.94,1
result,instance_10_3_75_50__1.txt,10,3,3,,Fail,TimeLimit,-4507,-4228,10810.3,12.545,10780.3,1
result,instance_10_3_75_50__2.txt,10,3,3,,Fail,TimeLimit,-2859,-2847,10806.4,140.876,10650.1,3
result,instance_10_3_75_50__3.txt,10,3,3,,Optimal,Proved,-3572,-3572,7333.09,40.1247,7287.86,1
result,instance_10_2_75_20__2.txt,10,2,2,,Optimal,Proved,-3187,-3187,3091.7,15.7661,3072.02,1
result,instance_10_3_75_50__4.txt,10,3,3,,Optimal,Proved,-4306,-4306,7778.87,31.0344,7740.16,1
result,instance_10_4_25_20__0.txt,10,4,3,,Optimal,Proved,-1238,-1238,93.2387,85.8196,7.3931,0
result,instance_10_4_25_20__1.txt,10,4,3,,Optimal,Proved,-1123,-1123,213.334,165.078,48.2126,0
result,instance_10_4_25_20__2.txt,10,4,3,,Optimal,Proved,-932,-932,5247.03,5238.91,7.0494,1
result,instance_10_4_25_20__3.txt,10,4,3,,Optimal,Proved,-1751,-1751,2999.56,2805.9,193.06,1
result,instance_10_4_25_20__4.txt,10,4,3,,Optimal,Proved,-770,-770,148.471,129.384,19.0546,0
result,instance_10_4_25_50__0.txt,10,4,3,,Optimal,Proved,-1790,-1790,151.736,82.1787,69.3163,0
result,instance_10_4_25_50__1.txt,10,4,3,,Optimal,Proved,-484,-484,5451.4,5416.38,34.8232,1
result,instance_10_4_25_50__2.txt,10,4,3,,Optimal,Proved,-2122,-2122,135.669,73.0482,62.553,0
result,instance_10_4_25_50__3.txt,10,4,3,,Optimal,Proved,-1297,-1297,100.229,89.8403,10.2681,0
result,instance_10_2_75_20__3.txt,10,2,2,,Optimal,Proved,-4511,-4511,2734.49,1.66345,2728.52,1
result,instance_10_4_25_50__4.txt,10,4,3,,Optimal,Proved,-1562,-1562,4338.72,4278.85,59.789,1
result,instance_10_4_50_20__0.txt,10,4,3,,Optimal,Proved,-3134,-3134,756.891,42.8988,713.561,0
result,instance_10_4_50_20__1.txt,10,4,3,,Optimal,Proved,-2765,-2765,180.79,36.342,144.204,0
result,instance_10_4_50_20__2.txt,10,4,3,,Optimal,Proved,-3887,-3887,1900.38,52.077,1847,1
result,instance_10_4_50_20__3.txt,10,4,3,,Optimal,Proved,-2715,-2715,633.462,97.3292,535.854,2
result,instance_10_4_50_20__4.txt,10,4,3,,Optimal,Proved,-3192,-3192,675.277,55.2342,619.648,0
result,instance_10_4_50_50__0.txt,10,4,3,,Feasible,TimeLimit,-4082,-3617,10800.4,8278.85,2519.94,3
result,instance_10_4_50_50__1.txt,10,4,3,,Optimal,Proved,-3553,-3553,1281.94,350.572,930.629,1
result,instance_10_4_50_50__2.txt,10,4,3,,Optimal,Proved,-2749,-2749,312.172,196.66,115.252,0
result,instance_10_4_50_50__3.txt,10,4,3,,Feasible,TimeLimit,-2630,-2527,10800.3,10069,730.505,2
result,instance_10_2_75_20__4.txt,10,2,2,,Optimal,Proved,-2877,-2877,8655.91,118.776,8527.17,2
