Set parameter Username
Academic license - for non-commercial use only - expires 2023-11-10
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 620    37   UnknownUserObjLimit              0          -1164          -1129   3.10009%   8.99534
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 619    37   UnknownUserObjLimit              0          -1164          -1129   3.10009%   9.00081
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 128+   37   Optimal    Proved          -1164          -1164          -1129   3.10009%   9.00083
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 450+   36   Optimal    Proved          -1164          -1164          -1129   3.10009%    9.0185
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 240+   35   Optimal    Proved          -1162          -1162          -1129   2.92294%   9.02987
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 640    27   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.12802
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 639    27   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.13648
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 660    19   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.31714
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 659    19   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.32928
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 680    13   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.53574
[2022-11-15 15:09:29] [ info] [branch-and-bound]	 679    13   UnknownUserObjLimit              0          -1162          -1129   2.92294%   9.54207
[2022-11-15 15:09:29] [ info] [branch-and-bound]	  51+   11   Optimal    Proved          -1134          -1134          -1129   0.44287%   9.62441
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 700     8   UnknownUserObjLimit              0          -1134          -1129   0.44287%   9.74343
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 699     8   UnknownUserObjLimit              0          -1134          -1129   0.44287%   9.74746
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 720+    5   Optimal    Proved          -1134          -1134          -1129   0.44287%   9.96936
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 719+    6   Optimal    Proved          -1134          -1134          -1129   0.44287%   9.99428
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 732+    5   Optimal    Proved          -1134          -1134          -1129   0.44287%   10.1729
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 730+    4   Optimal    Proved          -1134          -1134          -1129   0.44287%   10.2207
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 740+    2   Optimal    Proved          -1134          -1134          -1129   0.44287%   10.2457
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 739     3   Optimal    Proved          -1131          -1134          -1129   0.44287%   10.2696
[2022-11-15 15:09:30] [ info] [branch-and-bound]	  23+    2   Optimal    Proved          -1131          -1131          -1129  0.177148%   10.4122
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 760     0   UnknownUserObjLimit              0          -1131          -1129  0.177148%   10.4637
[2022-11-15 15:09:30] [ info] [branch-and-bound]	 759+    0   Optimal    Proved          -1131          -1131          -1129  0.177148%   10.4771
instance_2_10_25__3.txt,Optimal,Proved,-1129,10.7463,779
Set parameter Username
