slurm-16467097_10338.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_10.dat-50.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,160007,-320014,160007
slurm-16467097_10344.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-0.aux,MILP-first,3600.02,Infeasible,TimeLimit,1e+20,1e+20,151716,-303432,151716
slurm-16467097_1034.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/vpphard_50_50.aux,MILP-first,3600.03,Infeasible,TimeLimit,1e+20,1e+20,20699,-41398,20699
slurm-16467097_10350.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-100.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,163088,-326176,163088
slurm-16467097_10356.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_1.dat-50.aux,MILP-first,3600.02,Optimal,Proved,0,0,158056,-316112,158056
slurm-16467097_10362.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-0.aux,MILP-first,3600.03,Infeasible,TimeLimit,1e+20,1e+20,157152,-314304,157152
slurm-16467097_10368.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,167314,-334628,167314
slurm-16467097_10374.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_2.dat-50.aux,MILP-first,3600.01,Infeasible,TimeLimit,1e+20,1e+20,161309,-322618,161309
slurm-16467097_10380.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-0.aux,MILP-first,3600.04,Infeasible,TimeLimit,1e+20,1e+20,151194,-302388,151194
slurm-16467097_10386.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,162399,-324798,162399
slurm-16467097_1038.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-10.aux,MILP-first,0.058811,Feasible,SolutionLimit,-25,-91,70,-49,161
slurm-16467097_10392.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_3.dat-50.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,156851,-313702,156851
slurm-16467097_10398.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-0.aux,MILP-first,3600.04,Optimal,Proved,0,0,154697,-309394,154697
slurm-16467097_10404.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-100.aux,MILP-first,3600.04,Infeasible,TimeLimit,1e+20,1e+20,164067,-328134,164067
slurm-16467097_10410.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_4.dat-50.aux,MILP-first,3600.05,Infeasible,TimeLimit,1e+20,1e+20,159772,-319544,159772
slurm-16467097_10416.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-0.aux,MILP-first,3600.04,Infeasible,TimeLimit,1e+20,1e+20,152674,-305348,152674
slurm-16467097_10422.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,162948,-325896,162948
slurm-16467097_10428.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_5.dat-50.aux,MILP-first,3600.06,Infeasible,TimeLimit,1e+20,1e+20,157141,-314282,157141
slurm-16467097_10434.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-0.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,151669,-303338,151669
slurm-16467097_10440.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-100.aux,MILP-first,3600.02,Infeasible,TimeLimit,1e+20,1e+20,162175,-324350,162175
slurm-16467097_10446.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_6.dat-50.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,156990,-313980,156990
slurm-16467097_1044.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-11.aux,MILP-first,0.02345,Feasible,SolutionLimit,-26,-262,48,-22,122
slurm-16467097_10452.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-0.aux,MILP-first,3600.07,Feasible,SolutionLimit,101296,0,149670,-299340,149670
slurm-16467097_10458.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,160790,-321580,160790
slurm-16467097_10464.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_7.dat-50.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,154819,-309638,154819
slurm-16467097_10470.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-0.aux,MILP-first,3600.09,Infeasible,TimeLimit,1e+20,1e+20,151338,-302676,151338
slurm-16467097_10476.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-100.aux,MILP-first,3600.03,Infeasible,TimeLimit,1e+20,1e+20,160196,-320392,160196
slurm-16467097_10482.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_8.dat-50.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,154694,-309388,154694
slurm-16467097_10488.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-0.aux,MILP-first,3600.04,Infeasible,TimeLimit,1e+20,1e+20,156617,-313234,156617
slurm-16467097_10494.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,165652,-331304,165652
slurm-16467097_10500.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x250-0.75_9.dat-50.aux,MILP-first,3600.04,Infeasible,TimeLimit,1e+20,1e+20,161177,-322354,161177
slurm-16467097_10506.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-0.aux,MILP-first,3600.11,Infeasible,TimeLimit,1e+20,1e+20,125921,-251842,125921
slurm-16467097_1050.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-13.aux,MILP-first,0.053189,Feasible,SolutionLimit,-35,-75,70,-49,161
slurm-16467097_10512.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-100.aux,MILP-first,3600.01,Infeasible,TimeLimit,1e+20,1e+20,181470,-362940,181470
slurm-16467097_10518.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-50.aux,MILP-first,3600.05,Infeasible,TimeLimit,1e+20,1e+20,148611,-297222,148611
slurm-16467097_10524.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-0.aux,MILP-first,3600.41,Infeasible,TimeLimit,1e+20,1e+20,125864,-251728,125864
slurm-16467097_10530.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-100.aux,MILP-first,3600.19,Infeasible,TimeLimit,1e+20,1e+20,180393,-360786,180393
slurm-16467097_10536.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-50.aux,MILP-first,3614.65,Optimal,Proved,0,0,146846,-293692,146846
slurm-16467097_10542.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-0.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,123577,-247154,123577
slurm-16467097_10548.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-100.aux,MILP-first,3600.08,Infeasible,TimeLimit,1e+20,1e+20,176550,-353100,176550
slurm-16467097_10554.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-50.aux,MILP-first,3600.03,Infeasible,TimeLimit,1e+20,1e+20,144225,-288450,144225
slurm-16467097_10560.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-0.aux,MILP-first,3600.19,Optimal,Proved,0,0,127553,-255106,127553
slurm-16467097_10566.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-100.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,181374,-362748,181374
slurm-16467097_1056.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-14.aux,MILP-first,0.008704,Feasible,SolutionLimit,-46,-259,57,-39,132
slurm-16467097_10572.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-50.aux,MILP-first,3600.08,Infeasible,TimeLimit,1e+20,1e+20,151373,-302746,151373
slurm-16467097_10578.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-0.aux,MILP-first,3600.12,Infeasible,TimeLimit,1e+20,1e+20,126801,-253602,126801
slurm-16467097_10584.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-100.aux,MILP-first,3600.03,Infeasible,TimeLimit,1e+20,1e+20,185085,-370170,185085
slurm-16467097_10590.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-50.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,153616,-307232,153616
slurm-16467097_10596.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-0.aux,MILP-first,3600.07,Infeasible,TimeLimit,1e+20,1e+20,128204,-256408,128204
slurm-16467097_10602.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-100.aux,MILP-first,3600.13,Infeasible,TimeLimit,1e+20,1e+20,180436,-360872,180436
slurm-16467097_10608.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-50.aux,MILP-first,3600,Infeasible,TimeLimit,1e+20,1e+20,147687,-295374,147687
slurm-16467097_10614.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-0.aux,MILP-first,3600.24,Infeasible,TimeLimit,1e+20,1e+20,126964,-253928,126964
slurm-16467097_10620.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-100.aux,MILP-first,3606.83,Optimal,Proved,0,0,182724,-365448,182724
slurm-16467097_10626.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-50.aux,MILP-first,3600.12,Infeasible,TimeLimit,1e+20,1e+20,152014,-304028,152014
slurm-16467097_1062.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-15.aux,MILP-first,0.011893,Feasible,SolutionLimit,-34,-309,50,-16,134
