result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__6.txt,5,10,20,hull-branching-and-cut,19.7104,Optimal,Proved,369.2,369.2,81,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__7.txt,5,10,20,exact,0.637211,Optimal,Proved,346,346,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__7.txt,5,10,20,copy,9.92887,Optimal,Proved,346,346,29,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__7.txt,5,10,20,hull-branching,10.3516,Optimal,Proved,346,346,45,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__7.txt,5,10,20,hull-branching-and-cut,11.288,Optimal,Proved,346,346,45,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__8.txt,5,10,20,exact,0.211045,Optimal,Proved,203,203,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__8.txt,5,10,20,copy,0.745342,Optimal,Proved,203,203,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__8.txt,5,10,20,hull-branching,0.551005,Optimal,Proved,203,203,11,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__8.txt,5,10,20,hull-branching-and-cut,0.552323,Optimal,Proved,203,203,11,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__9.txt,5,10,20,exact,0.212902,Optimal,Proved,185.2,185.2,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__9.txt,5,10,20,copy,4.66596,Optimal,Proved,185.2,185.2,19,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__9.txt,5,10,20,hull-branching,4.84381,Optimal,Proved,185.2,185.2,33,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C20__R300__9.txt,5,10,20,hull-branching-and-cut,5.37896,Optimal,Proved,185.2,185.2,33,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__0.txt,5,10,30,exact,2.2778,Optimal,Proved,557.214,557.214,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__0.txt,5,10,30,copy,94.915,Optimal,Proved,557.214,557.214,62,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__0.txt,5,10,30,hull-branching,54.2977,Optimal,Proved,557.214,557.214,83,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__0.txt,5,10,30,hull-branching-and-cut,54.8577,Optimal,Proved,557.214,557.214,83,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__1.txt,5,10,30,exact,0.362452,Optimal,Proved,406.591,406.591,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__1.txt,5,10,30,copy,35.4655,Optimal,Proved,406.591,406.591,9,
