"","x","1","2","3","4","5","6"
"1232",1.109726,,,,,0.21615523465704,
"1233",1.1098,,,,,,0.21615523465704
"1234",1.109999,,,,,,0.216606498194946
"1235",1.11,0.00135379061371841,,,,,
"1236",1.110074,,,,,0.216606498194946,
"1237",1.110176,,,,,0.217057761732852,
"1238",1.110221,,,,,,0.217057761732852
"1239",1.110719,,,,,0.217509025270758,
"1240",1.110734,,,,0.092057761732852,,
"1241",1.110755,,,,,,0.217509025270758
"1242",1.110932,,,,,0.217960288808664,
"1243",1.111168,,,,,0.21841155234657,
"1244",1.111223,,,,,,0.217960288808664
"1245",1.111264,,,,,0.218862815884477,
"1246",1.111293,,,,,,0.21841155234657
"1247",1.111296,,,,0.0925090252707581,,
"1248",1.111652,,,,,0.219314079422383,
"1249",1.111756,,,,,,0.218862815884477
"1250",1.111764,,,,0.0929602888086643,,
"1251",1.112161,,,,0.0934115523465704,,
"1252",1.112296,,,,,0.219765342960289,
"1253",1.112305,,,,0.0938628158844765,,
"1254",1.112328,,,,,0.220216606498195,
"1255",1.112444,,,,,0.220667870036101,
"1256",1.112623,,,,,,0.219314079422383
"1257",1.112732,,,,,,0.219765342960289
"1258",1.112977,,,,,0.221119133574007,
"1259",1.113152,,,,0.0943140794223827,,
"1260",1.113439,,,,,0.221570397111913,
"1261",1.113556,,,,,0.22202166064982,
"1262",1.113614,,,,,,0.220216606498195
"1263",1.114506,,,,0.0947653429602888,,
"1264",1.114548,,,,,,0.220667870036101
"1265",1.114726,,,,,,0.221119133574007
"1266",1.114986,,,0.036101083032491,,,
"1267",1.115325,,,,,,0.221570397111913
"1268",1.115642,,,,0.0952166064981949,,
"1269",1.115789,,,,,,0.22202166064982
"1270",1.116016,,,0.0365523465703971,,,
"1271",1.116126,,,,,,0.222472924187726
"1272",1.116451,,,,,0.222472924187726,
"1273",1.117018,,,,,0.222924187725632,
"1274",1.11732,,,,0.0956678700361011,,
"1275",1.117348,,,,0.0961191335740072,,
"1276",1.117595,,,,,,0.222924187725632
"1277",1.117685,,,,,0.223375451263538,
"1278",1.117789,,,,,,0.223375451263538
"1279",1.118357,,,,,,0.223826714801444
"1280",1.118621,,,,,,0.22427797833935
"1281",1.118675,,,,0.0965703971119134,,
"1282",1.118721,,,,,0.223826714801444,
"1283",1.118902,,,,,0.22427797833935,
"1284",1.119208,,,,0.0970216606498195,,
"1285",1.119393,,,,,,0.224729241877256
"1286",1.120093,,,,,,0.225180505415162
"1287",1.120377,,,,,0.224729241877256,
"1288",1.12038,,,,,0.225180505415162,
"1289",1.1207,,,,0.0974729241877256,,
"1290",1.120718,,,,,,0.225631768953069
"1291",1.12076,,,,0.0979241877256318,,
"1292",1.120988,,,,,,0.226083032490975
"1293",1.121071,,,,,0.225631768953069,
"1294",1.121605,,,,,,0.226534296028881
"1295",1.121662,,,,,0.226083032490975,
"1296",1.121955,,,,,,0.226985559566787
"1297",1.12224,,,,0.0983754512635379,,
"1298",1.122275,,,,,0.226534296028881,
"1299",1.122295,,,0.0370036101083032,,,
"1300",1.122362,,,0.0374548736462094,,,
"1301",1.122406,,,,,,0.227436823104693
"1302",1.123362,,,,0.098826714801444,,
"1303",1.124038,,,,,,0.227888086642599
"1304",1.12417,,,0.0379061371841155,,,
"1305",1.124381,,,,,,0.228339350180505
"1306",1.124499,,,,0.0992779783393502,,
"1307",1.124703,,,,,0.226985559566787,
"1308",1.125279,,,,0.0997292418772563,,
"1309",1.125857,,,,,,0.228790613718412
"1310",1.126403,,,,0.100180505415162,,
"1311",1.12645,,,,,,0.229241877256318
"1312",1.126473,,,,,0.227436823104693,
"1313",1.126524,,,,,,0.229693140794224
"1314",1.127485,,,,,0.227888086642599,
"1315",1.127611,,,,,0.228339350180505,
"1316",1.12788,,,,,,0.23014440433213
"1317",1.128033,,,,,,0.230595667870036
"1318",1.128323,,,,,,0.231046931407942
"1319",1.128481,,,,0.100631768953069,,
"1320",1.128573,,,,,,0.231498194945848
"1321",1.128683,,,,0.101083032490975,,
"1322",1.128761,,,,,0.228790613718412,
"1323",1.128928,,,,,,0.231949458483755
"1324",1.129146,,,,,,0.232400722021661
"1325",1.129238,,,,,0.229241877256318,
"1326",1.129261,,,,0.101534296028881,,
"1327",1.129308,,,,,,0.232851985559567
"1328",1.129438,,,,,0.229693140794224,
"1329",1.13,0.00180505415162455,,,,,
"1330",1.130129,,,,,0.23014440433213,
"1331",1.130211,,,,0.101985559566787,,
"1332",1.130636,,,,,,0.233303249097473
"1333",1.130716,,,,,0.230595667870036,
"1334",1.131061,,,,,,0.233754512635379
"1335",1.131384,,,,,,0.234205776173285
"1336",1.131516,,,,,0.231046931407942,
"1337",1.131857,,,,,0.231498194945848,
"1338",1.132802,,,,0.102436823104693,,
"1339",1.133146,,,,0.102888086642599,,
"1340",1.133151,,,,,0.231949458483755,
"1341",1.133241,,,,,,0.234657039711191
"1342",1.133339,,,,,0.232400722021661,
"1343",1.133431,,,0.0383574007220217,,,
"1344",1.133609,,,0.0388086642599278,,,
"1345",1.133666,,,,,0.232851985559567,
"1346",1.133821,,,,0.103339350180505,,
"1347",1.134023,,,,0.103790613718412,,
"1348",1.134102,,,,,,0.235108303249097
"1349",1.134945,,,,,0.233303249097473,
"1350",1.135123,,,,0.104241877256318,,
"1351",1.135165,,,,,0.233754512635379,
"1352",1.135441,,,0.0392599277978339,,,
"1353",1.135459,,,,,0.234205776173285,
"1354",1.135474,,,,,0.234657039711191,
"1355",1.135646,,,,,,0.235559566787004
"1356",1.135725,,,,0.104693140794224,,
"1357",1.135733,,,,,,0.23601083032491
"1358",1.135855,,,,,,0.236462093862816
"1359",1.135935,,,,,0.235108303249097,
"1360",1.136045,,,,,0.235559566787004,
"1361",1.136079,,,,,0.23601083032491,
"1362",1.136091,,,,0.10514440433213,,
"1363",1.1362,,,,,0.236462093862816,
"1364",1.136217,,,,,0.236913357400722,
"1365",1.136238,,,,,0.237364620938628,
"1366",1.136283,,,0.0397111913357401,,,
"1367",1.136289,,,,,,0.236913357400722
"1368",1.13662,,,,,,0.237364620938628
"1369",1.136664,,,,,,0.237815884476534
"1370",1.137091,,,0.0401624548736462,,,
"1371",1.137696,,,,,,0.23826714801444
"1372",1.137763,,,,,,0.238718411552347
"1373",1.13809,,,,,0.237815884476534,
"1374",1.138426,,,,,,0.239169675090253
"1375",1.138451,,,,,,0.239620938628159
"1376",1.138526,,,,,0.23826714801444,
"1377",1.138655,,,,,0.238718411552347,
"1378",1.138722,,,0.0406137184115523,,,
"1379",1.138803,,,,,,0.240072202166065
"1380",1.13908,,,,0.105595667870036,,
"1381",1.139126,,,,,0.239169675090253,
"1382",1.139646,,,,,,0.240523465703971
"1383",1.139683,,,,0.106046931407942,,
"1384",1.140227,,,,,0.239620938628159,
"1385",1.140255,,,,,0.240072202166065,
"1386",1.140408,,,,,0.240523465703971,
"1387",1.140598,,,,,,0.240974729241877
"1388",1.140903,,,,,0.240974729241877,
"1389",1.141134,,,,,,0.241425992779783
"1390",1.141276,,,,,0.241425992779783,
"1391",1.141763,,,,,0.24187725631769,
"1392",1.142691,,,,,0.242328519855596,
"1393",1.142926,,,,,,0.24187725631769
"1394",1.142975,,,,,,0.242328519855596
"1395",1.142996,,,,,,0.242779783393502
"1396",1.143728,,,0.0410649819494585,,,
"1397",1.143735,,,,,0.242779783393502,
"1398",1.144164,,,,0.106498194945848,,
"1399",1.144373,,,,,0.243231046931408,
"1400",1.144589,,,,,,0.243231046931408
"1401",1.144611,,,,0.106949458483755,,
"1402",1.144616,,,,,0.243682310469314,
"1403",1.144775,,,,,,0.243682310469314
"1404",1.144782,,,,0.107400722021661,,
"1405",1.144832,,,,0.107851985559567,,
"1406",1.144989,,,,,0.24413357400722,
"1407",1.145213,,,,,0.244584837545126,
"1408",1.145382,,,,,0.245036101083033,
"1409",1.145715,,,,,0.245487364620939,
"1410",1.146167,,,,,0.245938628158845,
"1411",1.146199,,,,,,0.24413357400722
"1412",1.146566,,,,,0.246389891696751,
"1413",1.146973,,,,,,0.244584837545126
"1414",1.147023,,,,,,0.245036101083033
"1415",1.147102,,,,,,0.245487364620939
"1416",1.147238,,,,,0.246841155234657,
"1417",1.14731,,,,,,0.245938628158845
"1418",1.147379,,,,,,0.246389891696751
"1419",1.147451,,,,,,0.246841155234657
"1420",1.147475,,,,,,0.247292418772563
"1421",1.147522,,,0.0415162454873646,,,
"1422",1.14763,,,,,,0.247743682310469
"1423",1.147836,,,,,0.247292418772563,
"1424",1.147888,,,,,,0.248194945848375
"1425",1.147964,,,,,0.247743682310469,
"1426",1.148005,,,,,0.248194945848375,
"1427",1.148132,,,,,0.248646209386282,
"1428",1.148285,,,,,,0.248646209386282
"1429",1.14841,,,,,0.249097472924188,
"1430",1.148459,,,,,,0.249097472924188
"1431",1.148464,,,,,,0.249548736462094
"1432",1.148582,,,,,0.249548736462094,
"1433",1.149056,,,,0.108303249097473,,
"1434",1.149132,,,,,0.25,
"1435",1.149164,,,,,,0.25
"1436",1.149249,,,,0.108754512635379,,
"1437",1.149525,,,,,,0.250451263537906
"1438",1.149527,,,,,0.250451263537906,
"1439",1.149732,,,,,0.250902527075812,
"1440",1.14978,,,0.0419675090252708,,,
"1441",1.149919,,,,,,0.250902527075812
"1442",1.15,0.00225631768953069,,,,,
"1443",1.15024,,,,,,0.251353790613718
"1444",1.150709,,,,,0.251353790613718,
"1445",1.150823,,,,,,0.251805054151625
"1446",1.150825,,,,,,0.252256317689531
"1447",1.150868,,,,,0.251805054151625,
"1448",1.15093,,,,,0.252256317689531,
"1449",1.151011,,,,,0.252707581227437,
"1450",1.151125,,,,0.109205776173285,,
"1451",1.151209,,,,,,0.252707581227437
"1452",1.151398,,,,,0.253158844765343,
"1453",1.151915,,,,,,0.253158844765343
"1454",1.151982,,,,0.109657039711191,,
"1455",1.152034,,,,,,0.253610108303249
"1456",1.152113,,,,0.110108303249097,,
"1457",1.152315,,,,,,0.254061371841155
"1458",1.152459,,,,,,0.254512635379061
"1459",1.152596,,,,,,0.254963898916968
"1460",1.152633,,,,,0.253610108303249,
"1461",1.152896,,,,,0.254061371841155,
"1462",1.153185,,,0.0424187725631769,,,
"1463",1.154001,,,,,,0.255415162454874
"1464",1.154446,,,,,,0.25586642599278
"1465",1.154537,,,,,0.254512635379061,
"1466",1.155496,,,,,,0.256317689530686
"1467",1.155631,,,,,,0.256768953068592
"1468",1.155842,,,,,0.254963898916968,
"1469",1.15617,,,,,,0.257220216606498
"1470",1.156219,,,,,0.255415162454874,
"1471",1.156362,,,,,,0.257671480144404
"1472",1.156516,,,,0.110559566787004,,
"1473",1.156609,,,0.042870036101083,,,
"1474",1.157336,,,,0.11101083032491,,
"1475",1.157362,,,,0.111462093862816,,
"1476",1.157539,,,,0.111913357400722,,
"1477",1.158018,,,,,0.25586642599278,
"1478",1.158098,,,,0.112364620938628,,
"1479",1.158189,,,,,0.256317689530686,
"1480",1.158547,,,,,0.256768953068592,
"1481",1.158792,,,,,0.257220216606498,
"1482",1.158975,,,,,0.257671480144404,
"1483",1.159013,,,,0.112815884476534,,
"1484",1.159591,,,,,0.25812274368231,
"1485",1.16,0.00315884476534296,,,,,
"1486",1.160366,,,,,,0.25812274368231
"1487",1.160532,,,,0.11326714801444,,
"1488",1.160585,,,,,,0.258574007220217
"1489",1.160803,,,,,,0.259025270758123
"1490",1.160987,,,,,,0.259476534296029
"1491",1.16107,,,,,,0.259927797833935
"1492",1.161071,,,,,,0.260379061371841
"1493",1.161163,,,,,,0.260830324909747
"1494",1.161201,,,,,,0.261281588447653
"1495",1.161433,,,,,,0.26173285198556
"1496",1.161761,,,,,,0.262184115523466
"1497",1.161833,,,,,0.258574007220217,
"1498",1.161876,,,,,,0.262635379061372
"1499",1.162078,,,,,,0.263086642599278
"1500",1.162173,,,,,,0.263537906137184
"1501",1.162378,,,,,0.259025270758123,
"1502",1.162435,,,,,0.259476534296029,
"1503",1.162442,,,,,0.259927797833935,
"1504",1.162696,,,,,,0.26398916967509
"1505",1.162728,,,,,0.260379061371841,
"1506",1.162828,,,,,,0.264440433212996
"1507",1.162888,,,,,,0.264891696750903
"1508",1.16291,,,,,,0.265342960288809
"1509",1.16299,,,,,0.260830324909747,
"1510",1.163008,,,,,0.261281588447653,
"1511",1.163727,,,,,0.26173285198556,
"1512",1.164055,,,,,0.262184115523466,
"1513",1.164165,,,,,0.262635379061372,
"1514",1.164198,,,,,0.263086642599278,
"1515",1.164914,,,,0.113718411552347,,
"1516",1.165154,,,,,0.263537906137184,
"1517",1.165496,,,,,,0.265794223826715
"1518",1.166209,,,0.0433212996389892,,,
"1519",1.166296,,,,,,0.266245487364621
"1520",1.166767,,,,,,0.266696750902527
"1521",1.166772,,,,,0.26398916967509,
"1522",1.167023,,,,,0.264440433212996,
"1523",1.167554,,,,,0.264891696750903,
"1524",1.167813,,,,,0.265342960288809,
"1525",1.168213,,,,,,0.267148014440433
"1526",1.168641,,,,,,0.267599277978339
"1527",1.16878,,,,,0.265794223826715,
"1528",1.168787,,,,,,0.268050541516245
"1529",1.168791,,,,,,0.268501805054152
"1530",1.16897,,,,,0.266245487364621,
"1531",1.169266,,,,0.114169675090253,,
"1532",1.169631,,,,,0.266696750902527,
"1533",1.169786,,,,,,0.268953068592058
"1534",1.169846,,,,,,0.269404332129964
"1535",1.17,0.00496389891696751,,,,,
"1536",1.170461,,,,,,0.26985559566787
"1537",1.170944,,,,0.114620938628159,,
"1538",1.171081,,,,0.115072202166065,,
"1539",1.171214,,,,,0.267148014440433,
"1540",1.171452,,,,,0.267599277978339,
"1541",1.171486,,,,,0.268050541516245,
"1542",1.171773,,,,,,0.270306859205776
"1543",1.171936,,,,,,0.270758122743682
"1544",1.172126,,,,,,0.271209386281588
"1545",1.172525,,,,,0.268501805054152,
"1546",1.172626,,,,,,0.271660649819495
"1547",1.17267,,,,,,0.272111913357401
"1548",1.172719,,,,0.115523465703971,,
"1549",1.172788,,,,,0.268953068592058,
"1550",1.172995,,,,,,0.272563176895307
"1551",1.173789,,,,0.115974729241877,,
"1552",1.174005,,,,,,0.273014440433213
"1553",1.174344,,,,,0.269404332129964,
"1554",1.17465,,,,,,0.273465703971119
"1555",1.175303,,,,,0.26985559566787,
"1556",1.175637,,,,,0.270306859205776,
"1557",1.175743,,,,,0.270758122743682,
"1558",1.176179,,,,,,0.273916967509025
"1559",1.176219,,,,,,0.274368231046931
"1560",1.176411,,,,,0.271209386281588,
"1561",1.17657,,,,,,0.274819494584838
"1562",1.178102,,,,,0.271660649819495,
"1563",1.178132,,,,,,0.275270758122744
"1564",1.178418,,,,0.116425992779783,,
"1565",1.178801,,,,0.11687725631769,,
"1566",1.178947,,,,,0.272111913357401,
"1567",1.179132,,,,,0.272563176895307,
"1568",1.179422,,,,,0.273014440433213,
"1569",1.179455,,,,,0.273465703971119,
"1570",1.179603,,,0.0437725631768953,,,
"1571",1.179836,,,,,0.273916967509025,
"1572",1.18,0.00541516245487365,,,,,
"1573",1.180008,,,,,,0.27572202166065
"1574",1.180147,,,,0.117328519855596,,
"1575",1.18033,,,,0.117779783393502,,
"1576",1.180588,,,,,0.274368231046931,
"1577",1.180888,,,,,,0.276173285198556
"1578",1.180971,,,,,,0.276624548736462
"1579",1.18126,,,,,0.274819494584838,
"1580",1.181364,,,,,,0.277075812274368
"1581",1.181703,,,,,0.275270758122744,
"1582",1.181971,,,,0.118231046931408,,
"1583",1.182408,,,,,0.27572202166065,
"1584",1.18306,,,,,0.276173285198556,
"1585",1.183128,,,0.0442238267148014,,,
"1586",1.183441,,,,0.118682310469314,,
"1587",1.183498,,,,,0.276624548736462,
"1588",1.183551,,,,,0.277075812274368,
"1589",1.18407,,,,,0.277527075812274,
"1590",1.184177,,,,,0.27797833935018,
"1591",1.184385,,,,,,0.277527075812274
"1592",1.184447,,,,,,0.27797833935018
"1593",1.184911,,,,,,0.278429602888087
"1594",1.185111,,,,0.11913357400722,,
"1595",1.185129,,,,0.119584837545126,,
"1596",1.185694,,,,,,0.278880866425993
"1597",1.185937,,,,,0.278429602888087,
"1598",1.186109,,,,,0.278880866425993,
"1599",1.186688,,,,,,0.279332129963899
"1600",1.187626,,,,,0.279332129963899,
"1601",1.187964,,,,,,0.279783393501805
"1602",1.188042,,,,,,0.280234657039711
"1603",1.18843,,,,0.120036101083032,,
"1604",1.188736,,,,0.120487364620939,,
"1605",1.189071,,,,,0.279783393501805,
"1606",1.189564,,,,,,0.280685920577617
"1607",1.189765,,,,0.120938628158845,,
"1608",1.189937,,,,,0.280234657039711,
"1609",1.191461,,,,,,0.281137184115523
"1610",1.193247,,,,,,0.28158844765343
"1611",1.193928,,,,,,0.282039711191336
"1612",1.194108,,,,,,0.282490974729242
"1613",1.194513,,,,,0.280685920577617,
"1614",1.194973,,,0.0446750902527076,,,
"1615",1.195343,,,,,,0.282942238267148
"1616",1.196044,,,0.0451263537906137,,,
"1617",1.196142,,,,,0.281137184115523,
"1618",1.196295,,,,,0.28158844765343,
"1619",1.196563,,,,,0.282039711191336,
"1620",1.196685,,,,,,0.283393501805054
"1621",1.19689,,,,,,0.28384476534296
"1622",1.197632,,,,,,0.284296028880866
"1623",1.198466,,,,,,0.284747292418773
"1624",1.198561,,,,,,0.285198555956679
"1625",1.198962,,,,,0.282490974729242,
"1626",1.199017,,,,,,0.285649819494585
"1627",1.199054,,,,,0.282942238267148,
"1628",1.199079,,,,,,0.286101083032491
"1629",1.199308,,,,,0.283393501805054,
"1630",1.199827,,,,,,0.286552346570397
"1631",1.200276,,,,,,0.287003610108303
"1632",1.200425,,,,,0.28384476534296,
"1633",1.200632,,,,,,0.287454873646209
"1634",1.200765,,,,,0.284296028880866,
"1635",1.201105,,,,,0.284747292418773,
"1636",1.201379,,,,,0.285198555956679,
"1637",1.201427,,,,,0.285649819494585,
"1638",1.201844,,,,0.121389891696751,,
"1639",1.201922,,,,,,0.287906137184116
"1640",1.202015,,,,,0.286101083032491,
"1641",1.202405,,,,,0.286552346570397,
"1642",1.203135,,,,,0.287003610108303,
"1643",1.20325,,,,0.121841155234657,,
"1644",1.203277,,,,,0.287454873646209,
"1645",1.203494,,,,,0.287906137184116,
"1646",1.203908,,,,,,0.288357400722022
"1647",1.203919,,,,,,0.288808664259928
"1648",1.204471,,,,,,0.289259927797834
"1649",1.204516,,,,,,0.28971119133574
"1650",1.205127,,,,0.122292418772563,,
"1651",1.205299,,,,,,0.290162454873646
"1652",1.205437,,,,,0.288357400722022,
"1653",1.205711,,,,,0.288808664259928,
"1654",1.205748,,,,,0.289259927797834,
"1655",1.206163,,,,,0.28971119133574,
"1656",1.206288,,,,,,0.290613718411552
"1657",1.208574,,,,,0.290162454873646,
"1658",1.208877,,,,,0.290613718411552,
"1659",1.209299,,,,,,0.291064981949458
"1660",1.20942,,,,,,0.291516245487365
"1661",1.209521,,,,,0.291064981949458,
"1662",1.209748,,,,,0.291516245487365,
"1663",1.21,0.00586642599277978,,,,,
"1664",1.210014,,,,,,0.291967509025271
"1665",1.21006,,,,,0.291967509025271,
"1666",1.210154,,,,,0.292418772563177,
"1667",1.210583,,,,,0.292870036101083,
"1668",1.210588,,,,,0.293321299638989,
"1669",1.211094,,,,,0.293772563176895,
"1670",1.211121,,,,,,0.292418772563177
"1671",1.211193,,,,,,0.292870036101083
"1672",1.211194,,,,,0.294223826714801,
"1673",1.211275,,,,,0.294675090252708,
"1674",1.211575,,,,,,0.293321299638989
"1675",1.2118,,,,,,0.293772563176895
"1676",1.212021,,,,0.122743682310469,,
"1677",1.212576,,,,0.123194945848375,,
"1678",1.21311,,,,,0.295126353790614,
"1679",1.213307,,,,,0.29557761732852,
"1680",1.213639,,,,,0.296028880866426,
"1681",1.214414,,,,,0.296480144404332,
"1682",1.214779,,,,,,0.294223826714801
"1683",1.2153,,,,,,0.294675090252708
"1684",1.215888,,,,,,0.295126353790614
"1685",1.215912,,,,,0.296931407942238,
"1686",1.215957,,,,,,0.29557761732852
"1687",1.216015,,,,,,0.296028880866426
"1688",1.216293,,,,,,0.296480144404332
"1689",1.216365,,,,,0.297382671480144,
"1690",1.21675,,,,,0.297833935018051,
"1691",1.216798,,,,,,0.296931407942238
"1692",1.216867,,,,,,0.297382671480144
"1693",1.217259,,,,,0.298285198555957,
"1694",1.217428,,,,,0.298736462093863,
"1695",1.217829,,,,,,0.297833935018051
"1696",1.217995,,,,,0.299187725631769,
"1697",1.218142,,,,,0.299638989169675,
"1698",1.218413,,,,,,0.298285198555957
"1699",1.218982,,,,,,0.298736462093863
"1700",1.219169,,,,,0.300090252707581,
"1701",1.219983,,,,,,0.299187725631769
"1702",1.220375,,,,,0.300541516245487,
"1703",1.22047,,,,,,0.299638989169675
"1704",1.220737,,,,,0.300992779783394,
"1705",1.221473,,,,,,0.300090252707581
"1706",1.222547,,,,,0.3014440433213,
"1707",1.222571,,,,,,0.300541516245487
"1708",1.223087,,,,,,0.300992779783394
"1709",1.223138,,,,,0.301895306859206,
"1710",1.223152,,,,,0.302346570397112,
"1711",1.22319,,,,,,0.3014440433213
"1712",1.223742,,,,,,0.301895306859206
"1713",1.224076,,,,0.123646209386282,,
"1714",1.224124,,,,,0.302797833935018,
"1715",1.224576,,,,,,0.302346570397112
"1716",1.224964,,,,,,0.302797833935018
"1717",1.225537,,,,,0.303249097472924,
"1718",1.225556,,,,,,0.303249097472924
"1719",1.225746,,,,,0.30370036101083,
"1720",1.225849,,,,,,0.30370036101083
"1721",1.227147,,,,,0.304151624548736,
"1722",1.227666,,,,,,0.304151624548736
"1723",1.22818,,,,,,0.304602888086643
"1724",1.228395,,,,,0.304602888086643,
"1725",1.228495,,,,,0.305054151624549,
"1726",1.229072,,,,,,0.305054151624549
"1727",1.229397,,,,,0.305505415162455,
"1728",1.229551,,,,,0.305956678700361,
"1729",1.229555,,,,,,0.305505415162455
"1730",1.229566,,,,,,0.305956678700361
"1731",1.23,0.00631768953068592,,,,,
"1732",1.230426,,,,,0.306407942238267,
"1733",1.230557,,,,,,0.306407942238267
"1734",1.230584,,,,,0.306859205776173,
"1735",1.230784,,,,,,0.306859205776173
"1736",1.230887,,,,0.124097472924188,,
"1737",1.230948,,,,,,0.307310469314079
"1738",1.231468,,,,,0.307310469314079,
"1739",1.231695,,,,,,0.307761732851986
"1740",1.231815,,,,,0.307761732851986,
"1741",1.231983,,,,,,0.308212996389892
"1742",1.232245,,,,,,0.308664259927798
"1743",1.232358,,,,0.124548736462094,,
"1744",1.232403,,,,,,0.309115523465704
"1745",1.232675,,,,,,0.30956678700361
"1746",1.23308,,,,,0.308212996389892,
"1747",1.233507,,,,,,0.310018050541516
"1748",1.233631,,,,0.125,,
"1749",1.233857,,,,,,0.310469314079422
"1750",1.234443,,,,,0.308664259927798,
"1751",1.234696,,,,,0.309115523465704,
"1752",1.234822,,,,,,0.310920577617328
"1753",1.235956,,,,,0.30956678700361,
"1754",1.236361,,,,,0.310018050541516,
"1755",1.236521,,,,,0.310469314079422,
"1756",1.237401,,,,,,0.311371841155235
"1757",1.238005,,,,,,0.311823104693141
"1758",1.238407,,,,,0.310920577617328,
"1759",1.238611,,,,,,0.312274368231047
"1760",1.238668,,,,,,0.312725631768953
"1761",1.239271,,,,,,0.313176895306859
"1762",1.239444,,,,,,0.313628158844765
"1763",1.239509,,,,,0.311371841155235,
"1764",1.239999,,,,,0.311823104693141,
"1765",1.240097,,,,,,0.314079422382672
"1766",1.240197,,,,,0.312274368231047,
"1767",1.240277,,,,0.125451263537906,,
"1768",1.240695,,,,,0.312725631768953,
"1769",1.24103,,,,,0.313176895306859,
"1770",1.241043,,,,,0.313628158844765,
"1771",1.241238,,,,,,0.314530685920578
"1772",1.241316,,,,,,0.314981949458484
"1773",1.241403,,,,,0.314079422382672,
"1774",1.241783,,,,,,0.31543321299639
"1775",1.242094,,,,,0.314530685920578,
"1776",1.242348,,,,,,0.315884476534296
"1777",1.242419,,,,0.125902527075812,,
"1778",1.242453,,,,,0.314981949458484,
"1779",1.242511,,,,,0.31543321299639,
"1780",1.242679,,,,,,0.316335740072202
"1781",1.242809,,,,0.126353790613718,,
"1782",1.242955,,,,,0.315884476534296,
"1783",1.243395,,,,,0.316335740072202,
"1784",1.243571,,,,,,0.316787003610108
"1785",1.243779,,,,,0.316787003610108,
"1786",1.244045,,,,,0.317238267148014,
"1787",1.244068,,,,,0.317689530685921,
"1788",1.24426,,,,0.126805054151625,,
"1789",1.244588,,,,,0.318140794223827,
"1790",1.245815,,,,0.127256317689531,,
"1791",1.245957,,,,,,0.317238267148014
"1792",1.246062,,,,0.127707581227437,,
"1793",1.246087,,,,,0.318592057761733,
"1794",1.246224,,,,,0.319043321299639,
"1795",1.24632,,,,,0.319494584837545,
"1796",1.24673,,,,0.128158844765343,,
"1797",1.246946,,,,,0.319945848375451,
"1798",1.247366,,,,,,0.317689530685921
"1799",1.247571,,,,,0.320397111913357,
"1800",1.248029,,,,,,0.318140794223827
"1801",1.248893,,,,,,0.318592057761733
"1802",1.249009,,,,,,0.319043321299639
"1803",1.249153,,,,,,0.319494584837545
"1804",1.249296,,,,,,0.319945848375451
"1805",1.25,0.0072202166064982,,,,,
"1806",1.250235,,,,,0.320848375451264,
"1807",1.250282,,,,,,0.320397111913357
"1808",1.25038,,,,,0.32129963898917,
"1809",1.250775,,,,,,0.320848375451264
"1810",1.250902,,,,,0.321750902527076,
"1811",1.251005,,,,,0.322202166064982,
"1812",1.251122,,,,,,0.32129963898917
"1813",1.251179,,,,,,0.321750902527076
"1814",1.251555,,,,,,0.322202166064982
"1815",1.251986,,,,,0.322653429602888,
"1816",1.252069,,,,,0.323104693140794,
"1817",1.252178,,,,,0.3235559566787,
"1818",1.252903,,,,,0.324007220216606,
"1819",1.253095,,,,,,0.322653429602888
"1820",1.253384,,,,,0.324458483754513,
"1821",1.253513,,,,,,0.323104693140794
"1822",1.254691,,,,,,0.3235559566787
"1823",1.254705,,,,,0.324909747292419,
"1824",1.254767,,,,,,0.324007220216606
"1825",1.255018,,,,,,0.324458483754513
"1826",1.25502,,,,,0.325361010830325,
"1827",1.256365,,,,,0.325812274368231,
"1828",1.256562,,,,,0.326263537906137,
"1829",1.257013,,,,,,0.324909747292419
"1830",1.257029,,,,,,0.325361010830325
"1831",1.257228,,,,,,0.325812274368231
"1832",1.257314,,,,0.128610108303249,,
"1833",1.257383,,,,,,0.326263537906137
"1834",1.257861,,,,,,0.326714801444043
"1835",1.257944,,,,,0.326714801444043,
"1836",1.258621,,,,,0.327166064981949,
"1837",1.258696,,,,,,0.327166064981949
"1838",1.258995,,,,,0.327617328519856,
"1839",1.259164,,,,,,0.327617328519856
"1840",1.259549,,,,,0.328068592057762,
"1841",1.259654,,,,,,0.328068592057762
"1842",1.259879,,,,,,0.328519855595668
"1843",1.260016,,,,,,0.328971119133574
"1844",1.260074,,,,,0.328519855595668,
"1845",1.260852,,,,,,0.32942238267148
"1846",1.261125,,,,,0.328971119133574,
"1847",1.262873,,,,,,0.329873646209386
"1848",1.263838,,,,,0.32942238267148,
"1849",1.264171,,,,,0.329873646209386,
"1850",1.264677,,,,,0.330324909747292,
"1851",1.265237,,,,,,0.330324909747292
"1852",1.265699,,,,,0.330776173285199,
"1853",1.266184,,,,,,0.330776173285199
"1854",1.266241,,,,,,0.331227436823105
"1855",1.266386,,,,0.129061371841155,,
"1856",1.266503,,,,,,0.331678700361011
"1857",1.267116,,,,,0.331227436823105,
"1858",1.267165,,,,,,0.332129963898917
"1859",1.267393,,,,,,0.332581227436823
"1860",1.267448,,,,,,0.333032490974729
"1861",1.267558,,,,,0.331678700361011,
"1862",1.267803,,,,,0.332129963898917,
"1863",1.268374,,,,,0.332581227436823,
"1864",1.269051,,,,,0.333032490974729,
"1865",1.269268,,,,,0.333483754512635,
