"","x","1","2","3","4"
"479",33.0881480602677,,,0.192032686414709,0.192032686414709
"480",33.3333333322222,0.448416751787538,0.312053115423902,0.194075587334014,0.194075587334014
"481",33.3333333327778,,0.313074565883555,,
"482",33.3333333331111,0.449438202247191,,0.194586312563841,0.194586312563841
"483",33.3377795266138,,,0.195097037793667,0.195097037793667
"484",33.3492449227563,,,0.195607763023493,0.195607763023493
"485",33.354568225708,0.449948927477017,,,
"486",33.3590130966793,,,0.19611848825332,
"487",33.3690132015512,0.450459652706844,,0.196629213483146,
"488",33.3813578258245,,,,0.19611848825332
"489",33.3844640445504,0.45097037793667,,,
"490",33.3851309668706,,,,0.196629213483146
"491",33.3892662227619,0.451481103166496,,,
"492",33.3999866693328,0.451991828396323,,,0.197139938712972
"493",33.4473518232391,,,0.197139938712972,0.197650663942799
"494",33.4573632028405,0.452502553626149,,,
"495",33.6152219873126,,0.313585291113381,,
"496",33.7709700948201,,,0.197650663942799,0.198161389172625
"497",33.9285714285108,0.453524004085802,,,
"498",34.1463414633313,,0.314096016343207,0.198161389172625,0.198672114402451
"499",34.2857142856163,0.454034729315628,,0.198672114402451,0.199182839632278
"500",34.9049451831116,,,0.199182839632278,0.199693564862104
"501",35.2632391539287,,,0.199693564862104,0.200204290091931
"502",35.2941176468512,0.454545454545455,0.315628192032686,0.201225740551583,0.20173646578141
"503",35.4190585533859,0.455056179775281,,,
"504",35.6743318831561,,,0.20173646578141,0.202247191011236
"505",35.7176618875053,0.455566905005107,,,
"506",35.7386785449141,0.456077630234934,,0.202247191011236,0.202757916241062
"507",35.8813392417524,,0.316138917262513,,
"508",35.9056987788325,,0.316649642492339,,
"509",36.1251725724796,,0.317160367722165,,
"510",36.2007168458652,0.45658835546476,,,
"511",36.2811791383138,0.457099080694586,,,
"512",36.3552692130687,0.457609805924413,,0.202757916241062,0.203268641470889
"513",36.3636363635702,0.458120531154239,,,
"514",36.4581640942317,,,0.203268641470889,0.203779366700715
"515",36.4915974577922,,0.317671092951992,,
"516",36.8421052630933,,,0.203779366700715,0.204290091930541
"517",36.923337856173,,,0.204290091930541,0.204800817160368
"518",37.1099877985003,0.458631256384065,,,
"519",37.2720561092653,,0.318181818181818,,
"520",37.4266554903589,0.459141981613892,,,
"521",37.4999999997656,,0.319203268641471,0.205311542390194,0.20582226762002
"522",37.499999999933,0.459652706843718,,0.206332992849847,0.206843718079673
"523",38.8459322599229,,,0.206843718079673,0.207354443309499
"524",38.905743399722,,,0.207354443309499,0.207865168539326
"525",38.9597380080908,,0.319713993871297,,
"526",39.2207500561415,,0.320224719101124,0.207865168539326,0.208375893769152
"527",39.2279411764691,0.460163432073544,,,
"528",39.2857142856441,,,0.208375893769152,0.208886618998979
"529",39.3762851267985,,0.32073544433095,0.208886618998979,0.209397344228805
