result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_2.txt,20,20,1,49.5597,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.26103e+06,1.48665e+06,10801.9,4167.41,6626.7,26
result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_3.txt,20,20,1,48.3951,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.1737e+06,1.65385e+06,10824.7,103.154,10696.3,7
result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_4.txt,20,20,1,50.7722,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.22439e+06,1.62567e+06,10815.9,29.4961,10770.1,6
result,Cap_F20_C20.txt,Cap_F20_C20.txt_100_5.txt,20,20,1,52.1693,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.10715e+06,1.68532e+06,10819.1,138.113,10661.2,8
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_0.txt,20,25,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,645252,1.02895e+06,10804.2,10772.6,5.25522,46
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_1.txt,20,25,0.8,47.5832,4,Optimality_KKT_SOS1,Feasible,TimeLimit,956157,1.02375e+06,10803.9,10766.9,13.3178,42
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_2.txt,20,25,0.8,46.4059,4,Optimality_KKT_SOS1,Feasible,TimeLimit,937508,1.02375e+06,10803.9,10774.7,4.87556,45
result,Cap_F10_C49.txt,Cap_F10_C49.txt_100_2.txt,10,49,1,47.1307,2,Optimality_KKT_SOS1,Infeasible,TimeLimit,1.07472e+06,1e+20,10823.3,0.392191,10799.6,0
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_3.txt,20,25,0.8,47.7463,4,Optimality_KKT_SOS1,Optimal,Proved,962954,962954,2945.12,2925.64,15.0422,18
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_4.txt,20,25,0.8,46.2783,4,Optimality_KKT_SOS1,Feasible,TimeLimit,895303,1.01135e+06,10803.1,8163.38,2623.1,36
result,Cap_F20_C25.txt,Cap_F20_C25.txt_80_5.txt,20,25,0.8,47.1213,4,Optimality_KKT_SOS1,Optimal,Proved,962954,962954,557.083,553.112,1.49641,13
result,Cap_F20_C25.txt,Cap_F20_C25.txt_100_0.txt,20,25,1,8.53774e-07,4,Optimality_KKT_SOS1,Feasible,TimeLimit,722629,2.21774e+06,10801.9,9490.64,1294.81,39
result,Cap_F20_C25.txt,Cap_F20_C25.txt_100_1.txt,20,25,1,49.2548,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.27946e+06,1.77574e+06,10800.4,39.89,10759.7,5
result,Cap_F20_C25.txt,Cap_F20_C25.txt_100_2.txt,20,25,1,47.893,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.27081e+06,1.67783e+06,10800.7,158.474,10641,6
result,Cap_F20_C25.txt,Cap_F20_C25.txt_100_3.txt,20,25,1,48.8971,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.01301e+06,2.28514e+06,10818,99.0821,10700.6,4
result,Cap_F20_C25.txt,Cap_F20_C25.txt_100_4.txt,20,25,1,46.6919,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.15971e+06,1.89468e+06,10821,24.5395,10775.2,4
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_0.txt,20,30,0.8,8.53774e-07,4,Optimality_KKT_SOS1,Feasible,TimeLimit,722390,1.28039e+06,10804,10778.8,5.57452,40
result,Cap_F10_C49.txt,Cap_F10_C49.txt_100_3.txt,10,49,1,46.0154,2,Optimality_KKT_SOS1,Infeasible,TimeLimit,1.35822e+06,1e+20,10835,0.125458,10799.9,0
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_1.txt,20,30,0.8,46.4454,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.03076e+06,1.28039e+06,10803.4,10781.3,4.30083,34
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_2.txt,20,30,0.8,46.8462,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.12714e+06,1.28699e+06,10803.5,10624.9,163.266,34
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_3.txt,20,30,0.8,46.6146,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.14378e+06,1.31099e+06,10815.6,4283.15,6507.51,24
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_4.txt,20,30,0.8,45.6184,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.11302e+06,1.33719e+06,10802.6,10786.3,6.24141,26
result,Cap_F20_C30.txt,Cap_F20_C30.txt_80_5.txt,20,30,0.8,46.9281,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.03185e+06,1.31199e+06,10802.9,7464.18,3327.16,27
