result,AGG2_1_5,405,821,3,100,3,0,PADM,adapt,2,l1,500,1,0,195d4e94-172f-446d-bad9-262eabe5d22b.sol,53.2929,Fail,Cycling,1e+20,1003,2007,,,67.8795,Fail,Cycling,1e+20,1003,2007,,,,,,
result,AGG2_15_1,303,821,3,0,1,0,NLP-first,mult,2,l1,1000,0,0,b996776c-83f5-4e21-9f52-a54b48c8cf34.sol,,,,,,,,,1.01188,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_15_1,303,821,3,0,1,0,NLP,mult,2,l1,1000,0,0,439c6f66-1177-4c3c-b2dc-ab2612a62e25.sol,,,,,,,,,1.01017,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_15_1,303,821,3,0,1,0,PADM,adapt,2,l1,500,0,0,be35470a-33f3-4931-bd65-957ebd052f83.sol,,,,,,,,,900.003,Infeasible,TimeLimit,1e+20,42314,84288,,,,,,
result,AGG2_15_1,303,821,3,0,1,0,PADM,adapt,2,l1,500,1,0,b9152617-6a89-4ec1-bf3f-42bfec0002cc.sol,900.003,Infeasible,TimeLimit,1e+20,47022,93705,,,0.021545,Infeasible,TimeLimit,1e+20,1,1,,,,,,
result,AGG2_15_10,486,821,3,171,13,0,NLP-first,mult,2,l1,1000,0,0,fa8f31b0-d3fe-4d9f-affa-5f48814c573e.sol,,,,,,,,,1.19886,Feasible,SolutionLimit,0.856808,0,0,0.856808,0.855288,1,-2.04289e+07,-2.04284e+07,2.21751e-05
result,25FV47_16_10,1641,2395,3,62,8,0,PADM,adapt,2,l1,500,1,0,875fed3f-d70f-4697-8697-1d7a2283a580.sol,1.3873,Feasible,Proved,0,1,3,148.988,63.2072,1.25636,Feasible,Proved,11.487,1,3,11.487,5.01452,1,5447.13,5447.23,1.85293e-05
result,AGG2_15_10,486,821,3,171,13,0,NLP,mult,2,l1,1000,0,0,6fca7020-fd88-4ff8-99e7-89540f20edc1.sol,,,,,,,,,8.45917,Optimal,Proved,0.0024,0,0,0.0024,0.0024,1,-2.02397e+07,-2.02393e+07,2.23823e-05
result,AGG2_15_10,486,821,3,171,13,0,PADM,adapt,2,l1,500,0,0,a8858f23-2a20-4f99-a28e-7a5e9dc9884f.sol,,,,,,,,,900.016,Infeasible,TimeLimit,1e+20,9222,18219,,,,,,
result,AGG2_15_10,486,821,3,171,13,0,PADM,adapt,2,l1,500,1,0,7bb68fab-0076-4128-9778-1375c7b56e21.sol,0.157871,Feasible,Proved,0,1,3,372.778,176.384,0.1969,Feasible,Proved,152.841,1,3,152.841,104.957,1,-2.50296e+07,-2.50292e+07,1.81113e-05
