result,instance_N15_R10_D5__2.txt,0.000000,CG,Optimal,Proved,1,3,0.774662,0.702681,0.064276,-214.178,-214.178,0,0,,1,15,4,
result,instance_N15_R10_D5__2.txt,inf,STD,Optimal,Proved,0,3,0.171232,0.118226,0.048341,-214.178,-214.178,0,0,,1,15,4,
result,instance_N15_R10_D5__3.txt,0.000000,CG,Optimal,Proved,1,3,0.52276,0.439588,0.074401,-185.673,-185.673,1.83689e-13,3.41061e-13,,1,15,3,
result,instance_N15_R10_D5__3.txt,inf,STD,Optimal,Proved,0,3,0.168172,0.091077,0.072832,-185.673,-185.673,1.83689e-13,3.41061e-13,,1,15,3,
result,instance_N15_R10_D5__3.txt,0.000000,CG,Optimal,Proved,1,3,0.54972,0.492903,0.048137,-185.673,-185.673,0,0,,1,15,4,
result,instance_N15_R10_D5__3.txt,inf,STD,Optimal,Proved,0,3,0.148883,0.084407,0.06021,-185.673,-185.673,0,0,,1,15,4,
result,instance_N15_R10_D5__4.txt,0.000000,CG,Optimal,Proved,1,3,0.890983,0.713503,0.169055,-399.567,-399.567,0,0,,1,15,3,
result,instance_N15_R10_D5__4.txt,inf,STD,Optimal,Proved,0,3,0.256954,0.09409,0.158063,-399.567,-399.567,0,0,,1,15,3,
result,instance_N15_R10_D5__4.txt,0.000000,CG,Optimal,Proved,1,2,0.504528,0.389547,0.110156,-399.567,-399.567,1.33727e-12,5.34328e-12,,1,15,4,
result,instance_N15_R10_D5__4.txt,inf,STD,Optimal,Proved,0,2,0.132985,0.014201,0.116112,-399.567,-399.567,1.42263e-13,5.68434e-13,,1,15,4,
result,instance_N15_R1_D10__0.txt,0.000000,CG,Optimal,Proved,1,4,3.43662,3.07906,0.334753,-251.446,-251.446,0,0,,1,15,3,
result,instance_N15_R1_D10__0.txt,inf,STD,Optimal,Proved,0,4,0.71882,0.365134,0.342107,-251.446,-251.446,0,0,,1,15,3,
result,instance_N15_R1_D10__0.txt,0.000000,CG,Optimal,Proved,1,4,5.35463,5.01778,0.314554,-251.446,-251.446,0,0,,1,15,4,
result,instance_N15_R1_D10__0.txt,inf,STD,Optimal,Proved,0,4,0.559426,0.254709,0.294408,-251.446,-251.446,4.52133e-14,1.13687e-13,,1,15,4,
result,instance_N15_R1_D10__1.txt,0.000000,CG,Optimal,Proved,1,11,34.6184,33.8348,0.664552,-325.308,-325.308,1.68283e-06,5.47439e-06,,1,15,3,
result,instance_N15_R1_D10__1.txt,inf,STD,Optimal,Proved,0,11,2.93518,2.14691,0.747242,-325.308,-325.308,0,0,,1,15,3,
result,instance_N15_R1_D10__1.txt,0.000000,CG,Infeasible,TimeLimit,1,791,18028.7,17268.8,50.778,-374.652,-320.023,17.0702,54.6286,,1,15,4,
result,instance_N15_R1_D10__1.txt,inf,STD,Infeasible,TimeLimit,1,1705,18024.1,17787.8,106.991,-374.652,-320.023,17.0702,54.6286,,1,15,4,
result,instance_N15_R1_D10__2.txt,0.000000,CG,Optimal,Proved,1,4,2.39479,1.94881,0.42329,-392.435,-392.435,2.31757e-13,9.09495e-13,,1,15,3,
result,instance_N15_R1_D10__2.txt,inf,STD,Optimal,Proved,0,4,0.5349,0.127832,0.39591,-392.435,-392.435,2.60727e-13,1.02318e-12,,1,15,3,
result,instance_N15_R1_D10__2.txt,0.000000,CG,Optimal,Proved,1,3,1.39709,1.09983,0.283995,-392.435,-392.435,4.98277e-12,1.95541e-11,,1,15,4,
result,instance_N15_R1_D10__2.txt,inf,STD,Optimal,Proved,0,3,0.39994,0.109109,0.283522,-392.435,-392.435,2.60727e-13,1.02318e-12,,1,15,4,
result,instance_N15_R1_D10__3.txt,0.000000,CG,Optimal,Proved,1,5,14.3469,12.7187,1.586,-400.002,-400.002,8.52647e-14,3.41061e-13,,1,15,3,
result,instance_N15_R1_D10__3.txt,inf,STD,Optimal,Proved,0,5,1.84237,0.469908,1.35639,-400.002,-400.002,2.84216e-14,1.13687e-13,,1,15,3,
result,instance_N15_R1_D10__3.txt,0.000000,CG,Optimal,Proved,1,4,8.92827,7.52655,1.37466,-400.002,-400.002,2.84216e-14,1.13687e-13,,1,15,4,
result,instance_N15_R1_D10__3.txt,inf,STD,Optimal,Proved,0,4,1.66232,0.289615,1.35827,-400.002,-400.002,6.96328e-12,2.78533e-11,,1,15,4,
result,instance_N15_R1_D10__4.txt,0.000000,CG,Optimal,Proved,1,7,15.0745,14.2065,0.805428,-462.007,-462.007,2.46071e-14,1.13687e-13,,1,15,3,
result,instance_N15_R1_D10__4.txt,inf,STD,Optimal,Proved,0,7,1.6785,0.903233,0.750623,-462.007,-462.007,2.46071e-14,1.13687e-13,,1,15,3,
result,instance_N15_R1_D10__4.txt,0.000000,CG,Optimal,Proved,1,6,7.58962,6.98452,0.559498,-462.007,-462.007,4.92143e-14,2.27374e-13,,1,15,4,
result,instance_N15_R1_D10__4.txt,inf,STD,Optimal,Proved,0,6,1.3456,0.75563,0.57008,-462.007,-462.007,7.82507e-12,3.61524e-11,,1,15,4,
result,instance_N15_R1_D1__0.txt,0.000000,CG,Optimal,Proved,1,4,0.24981,0.180013,0.059479,-153.126,-153.126,0,0,,1,15,3,
result,instance_N15_R1_D1__0.txt,inf,STD,Optimal,Proved,0,4,0.126162,0.056298,0.064235,-153.126,-153.126,0,0,,1,15,3,
result,instance_N15_R1_D1__0.txt,0.000000,CG,Optimal,Proved,1,4,0.28415,0.202815,0.070964,-153.126,-153.126,0,0,,1,15,4,
result,instance_N15_R1_D1__0.txt,inf,STD,Optimal,Proved,0,4,0.081471,0.01376,0.061787,-153.126,-153.126,0,0,,1,15,4,
result,instance_N15_R1_D1__1.txt,0.000000,CG,Optimal,Proved,1,7,0.736041,0.617894,0.094342,-82.3011,-82.3011,6.90677e-14,5.68434e-14,,1,15,3,
result,instance_N15_R1_D1__1.txt,inf,STD,Optimal,Proved,0,7,0.143393,0.043973,0.087611,-82.3011,-82.3011,1.96843e-12,1.62004e-12,,1,15,3,
result,instance_N15_R1_D1__1.txt,0.000000,CG,Optimal,Proved,1,6,0.455523,0.342458,0.095546,-82.3011,-82.3011,3.45338e-14,2.84217e-14,,1,15,4,
result,instance_N15_R1_D1__1.txt,inf,STD,Optimal,Proved,0,6,0.199619,0.07956,0.110726,-82.3011,-82.3011,1.86483e-12,1.53477e-12,,1,15,4,
result,instance_N15_R1_D1__2.txt,0.000000,CG,Optimal,Proved,1,8,1.17843,1.02658,0.122882,-137.337,-137.337,3.33907e-05,4.58577e-05,,1,15,3,
result,instance_N15_R1_D1__2.txt,inf,STD,Optimal,Proved,0,8,0.236818,0.110251,0.113349,-137.337,-137.337,1.65559e-13,2.27374e-13,,1,15,3,
result,instance_N15_R1_D1__2.txt,0.000000,CG,Optimal,Proved,1,8,1.22919,1.08738,0.112165,-137.337,-137.337,3.33907e-05,4.58577e-05,,1,15,4,
result,instance_N15_R1_D1__2.txt,inf,STD,Optimal,Proved,0,8,0.265846,0.117261,0.134012,-137.337,-137.337,1.65559e-13,2.27374e-13,,1,15,4,
result,instance_N15_R1_D1__3.txt,0.000000,CG,Optimal,Proved,1,5,0.470504,0.395005,0.05927,-79.9328,-79.9328,3.5557e-14,2.84217e-14,,1,15,3,
result,instance_N15_R1_D1__3.txt,inf,STD,Optimal,Proved,0,5,0.224078,0.133071,0.082823,-79.9328,-79.9328,1.81341e-12,1.44951e-12,,1,15,3,
result,instance_N15_R1_D1__3.txt,0.000000,CG,Optimal,Proved,1,5,0.451231,0.37641,0.058885,-79.9328,-79.9328,3.5557e-14,2.84217e-14,,1,15,4,
result,instance_N15_R1_D1__3.txt,inf,STD,Optimal,Proved,0,5,0.18972,0.12165,0.060624,-79.9328,-79.9328,1.81341e-12,1.44951e-12,,1,15,4,
result,instance_N15_R1_D1__4.txt,0.000000,CG,Infeasible,TimeLimit,1,2232,18103.9,17383,36.3499,-161.591,-96.0695,68.2025,65.5218,,1,15,3,
result,instance_N15_R1_D1__4.txt,inf,STD,Infeasible,TimeLimit,1,4308,18100.8,17605.7,91.0956,-161.591,-96.0695,68.2025,65.5218,,1,15,3,
result,instance_N15_R1_D1__4.txt,0.000000,CG,Infeasible,TimeLimit,1,2368,18113.5,17402.5,34.6184,-161.591,-96.0695,68.2025,65.5218,,1,15,4,
result,instance_N15_R1_D1__4.txt,inf,STD,Infeasible,TimeLimit,1,4387,18110.6,17698.3,69.934,-161.591,-96.0695,68.2025,65.5218,,1,15,4,
result,instance_N15_R1_D20__0.txt,0.000000,CG,Infeasible,TimeLimit,1,716,18025.1,17609.3,63.5569,-348.469,-288.152,20.9325,60.3172,,1,15,3,
result,instance_N15_R1_D20__0.txt,inf,STD,Infeasible,TimeLimit,1,1406,18016.7,17787.8,131.041,-348.469,-288.152,20.9325,60.3172,,1,15,3,
result,instance_N15_R1_D20__0.txt,0.000000,CG,Fail,-,1,129,3045.63,3017.59,9.43864,-311.962,-289.492,7.76197,22.4702,,1,15,4,
result,instance_N15_R1_D20__0.txt,inf,STD,Infeasible,TimeLimit,1,1353,18015.9,17818.9,98.4805,-311.962,-289.492,7.76195,22.4702,,1,15,4,
result,instance_N15_R1_D20__1.txt,0.000000,CG,Optimal,Proved,1,4,6.19588,5.09808,1.06768,-274.703,-274.703,8.27709e-14,2.27374e-13,,1,15,3,
result,instance_N15_R1_D20__1.txt,inf,STD,Optimal,Proved,0,4,1.44726,0.275515,1.15565,-274.703,-274.703,5.89424e-07,1.61916e-06,,1,15,3,
result,instance_N15_R1_D20__1.txt,0.000000,CG,Optimal,Proved,1,7,40.9697,39.7531,1.13995,-256.732,-256.732,2.53518e-05,6.50861e-05,,1,15,4,
result,instance_N15_R1_D20__1.txt,inf,STD,Optimal,Proved,0,7,1.87082,0.660765,1.17856,-256.732,-256.732,4.42823e-14,1.13687e-13,,1,15,4,
result,instance_N15_R1_D20__2.txt,0.000000,CG,Optimal,Proved,1,4,6.1311,4.62669,1.47342,-509.037,-509.037,2.23337e-14,1.13687e-13,,1,15,3,
result,instance_N15_R1_D20__2.txt,inf,STD,Optimal,Proved,0,4,1.73404,0.286693,1.43074,-509.037,-509.037,0,0,,1,15,3,
result,instance_N15_R1_D20__2.txt,0.000000,CG,Optimal,Proved,1,4,9.13481,7.149,1.95391,-509.037,-509.037,0,0,,1,15,4,
result,instance_N15_R1_D20__2.txt,inf,STD,Optimal,Proved,0,4,2.08697,0.241106,1.82962,-509.037,-509.037,2.23337e-14,1.13687e-13,,1,15,4,
result,instance_N15_R1_D20__3.txt,0.000000,CG,Optimal,Proved,1,5,15.187,13.2159,1.92435,-494.566,-494.566,0,0,,1,15,3,
result,instance_N15_R1_D20__3.txt,inf,STD,Optimal,Proved,0,5,2.50158,0.463412,2.01643,-494.566,-494.566,0,0,,1,15,3,
result,instance_N15_R1_D20__3.txt,0.000000,CG,Optimal,Proved,1,5,14.0536,11.9535,2.05515,-494.566,-494.566,4.59744e-14,2.27374e-13,,1,15,4,
result,instance_N15_R1_D20__3.txt,inf,STD,Optimal,Proved,0,5,2.61001,0.429569,2.15874,-494.566,-494.566,0,0,,1,15,4,
result,instance_N15_R1_D20__4.txt,0.000000,CG,Optimal,Proved,1,5,8.28016,6.63996,1.59314,-546.827,-546.827,2.91064e-13,1.59162e-12,,1,15,3,
