slurm-13211157.out,result,instance_N15_R10_D5__1.txt,18000,3,true,inf,STD,Optimal,Proved,0,3,0.124108,0.02178,0.086149,-292.701,-292.701,1.16522e-13,3.41061e-13,-594.831,63.239,,0.00,16.00
slurm-13211158.out,result,instance_N15_R10_D5__1.txt,0,4,true,0.000000,CG,Optimal,Proved,1,2,0.380839,0.332404,0.040004,-292.701,-292.701,0,0,-448.952,0,,0.00,16.00
slurm-13211159.out,result,instance_N15_R10_D5__1.txt,18000,4,true,inf,STD,Optimal,Proved,0,2,0.058303,0.011751,0.040511,-292.701,-292.701,0,0,-448.952,0,,0.00,16.00
slurm-13211160.out,result,instance_N15_R10_D5__2.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,2.13594,2.01951,0.075175,-214.178,-214.178,1.59241e-13,3.41061e-13,-390.088,90.5254,,0.00,16.00
slurm-13211161.out,result,instance_N15_R10_D5__2.txt,18000,3,true,inf,STD,Optimal,Proved,0,4,0.22078,0.110856,0.088736,-214.178,-214.178,2.07014e-12,4.43379e-12,-390.088,90.5254,,0.00,16.00
slurm-13211162.out,result,instance_N15_R10_D5__2.txt,0,4,true,0.000000,CG,Optimal,Proved,1,3,0.697017,0.640039,0.041159,-214.178,-214.178,0,0,-348.497,106.383,,0.00,16.00
slurm-13211163.out,result,instance_N15_R10_D5__2.txt,18000,4,true,inf,STD,Optimal,Proved,0,3,0.094294,0.040606,0.041956,-214.178,-214.178,0,0,-348.497,106.383,,0.00,16.00
slurm-13211164.out,result,instance_N15_R10_D5__3.txt,0,3,true,0.000000,CG,Optimal,Proved,1,3,0.530862,0.45618,0.059297,-185.673,-185.673,1.83689e-13,3.41061e-13,-535.359,132.601,,0.00,16.00
slurm-13211165.out,result,instance_N15_R10_D5__3.txt,18000,3,true,inf,STD,Optimal,Proved,0,3,0.129301,0.031357,0.086569,-185.673,-185.673,1.83689e-13,3.41061e-13,-535.359,132.601,,0.00,16.00
slurm-13211166.out,result,instance_N15_R10_D5__3.txt,0,4,true,0.000000,CG,Optimal,Proved,1,3,0.500032,0.425184,0.058814,-185.673,-185.673,0,0,-535.359,132.601,,0.00,16.00
slurm-13211167.out,result,instance_N15_R10_D5__3.txt,18000,4,true,inf,STD,Optimal,Proved,0,3,0.079433,0.022274,0.046092,-185.673,-185.673,0,0,-535.359,132.601,,0.00,16.00
slurm-13211168.out,result,instance_N15_R10_D5__4.txt,0,3,true,0.000000,CG,Optimal,Proved,1,3,0.879893,0.693228,0.168601,-399.567,-399.567,2.84525e-14,1.13687e-13,-627.64,59.9884,,0.00,16.00
slurm-13211169.out,result,instance_N15_R10_D5__4.txt,18000,3,true,inf,STD,Optimal,Proved,0,3,0.205402,0.034037,0.157881,-399.567,-399.567,0,0,-627.64,59.9884,,0.00,16.00
slurm-13211170.out,result,instance_N15_R10_D5__4.txt,0,4,true,0.000000,CG,Optimal,Proved,1,2,0.406881,0.302457,0.097318,-399.567,-399.567,1.33727e-12,5.34328e-12,-639.63,0,,0.00,16.00
slurm-13211171.out,result,instance_N15_R10_D5__4.txt,18000,4,true,inf,STD,Optimal,Proved,0,2,0.117975,0.014115,0.098631,-399.567,-399.567,1.42263e-13,5.68434e-13,-639.63,0,,0.00,16.00
slurm-13211172.out,result,instance_N15_R1_D10__0.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,3.14928,2.77865,0.314227,-251.446,-251.446,2.40805e-05,6.05495e-05,-517.08,52.4939,,0.00,16.00
slurm-13211173.out,result,instance_N15_R1_D10__0.txt,18000,3,true,inf,STD,Optimal,Proved,0,4,0.651307,0.290681,0.316383,-251.446,-251.446,0,0,-517.08,52.4939,,0.00,16.00
slurm-13211174.out,result,instance_N15_R1_D10__0.txt,0,4,true,0.000000,CG,Optimal,Proved,1,4,6.38623,6.00185,0.317489,-251.446,-251.446,0,0,-520.827,57.7611,,0.00,16.00
slurm-13211175.out,result,instance_N15_R1_D10__0.txt,18000,4,true,inf,STD,Optimal,Proved,0,4,0.562078,0.196057,0.309351,-251.446,-251.446,4.52133e-14,1.13687e-13,-520.827,57.7611,,0.00,16.00
