result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,0.000000,CG,Optimal,Proved,1,8,54.6432,1.35707,52.7305,-2560,-2560,0,0,-2719.68,483.621,,1,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R200__9.txt,inf,STD,Optimal,Proved,0,14,134.48,1.53203,131.61,-2560,-2560,0,0,-2843.63,353.183,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Infeasible,TimeLimit,1,13,10804.9,10773.1,26.7128,-2848,-2709,5.13104,139,-2817.35,162.036,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,18,91.7863,4.47074,85.2815,-2781,-2781,1.63519e-14,4.54747e-13,-2834.08,97.0317,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,inf,STD,Optimal,Proved,0,12,47.5075,0.69981,46.0897,-2781,-2781,0,0,-2811.26,151.399,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Infeasible,TimeLimit,1,11,10806.9,10721.1,82.4783,-2776,-2678,3.65945,98,-2788.73,214.267,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,18,191.291,4.30196,184.93,-2739,-2739,3.32054e-14,9.09495e-13,-2825.08,119.067,,1,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,inf,STD,Optimal,Proved,0,16,165.774,1.18933,163.285,-2739,-2739,1.66027e-14,4.54747e-13,-2814.57,145.192,,0,10,20,5,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Infeasible,TimeLimit,1,11,10800.6,2967.85,7827.01,-2740,-2529,8.34322,211,-2662.16,334.146,,0,10,20,10,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/instance_F10_C20__R300__0.txt,0.000000,CG,Optimal,Proved,1,11,10800.1,1.76758,10797.5,-2696,-2529,6.6034,167,-2660.56,306.46,Feasible,1,10,20,10,
