slurm-8847569.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,10.00,7201.27,   Optimal,   Proved,255.18,255.18
slurm-8847570.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,10.00,7201.36,   Optimal,   Proved,255.18,255.18
slurm-8847571.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,25.00,7201.31,   Optimal,   Proved,1383.76,1383.76
slurm-8847572.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,25.00,7200.89,   Optimal,   Proved,1383.76,1383.76
slurm-8847573.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,50.00,1504.71,   Optimal,   Proved,0.00,0.00
slurm-8847574.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__5.txt,50.00,1729.58,   Optimal,   Proved,0.00,0.00
slurm-8847575.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,10.00,7200.91,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
slurm-8847576.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,10.00,7200.85,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
slurm-8847577.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,25.00,7200.80,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
slurm-8847578.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,25.00,7201.85,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
slurm-8847579.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,50.00,1906.21,   Optimal,   Proved,0.00,0.00
slurm-8847580.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__6.txt,50.00,1878.92,   Optimal,   Proved,0.00,0.00
slurm-8847581.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,10.00,7200.82,   Optimal,   Proved,-791.13,-791.13
slurm-8847582.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,10.00,7201.62,   Optimal,   Proved,-791.13,-791.13
slurm-8847583.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,25.00,7201.18,   Optimal,   Proved,124.57,124.57
slurm-8847584.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,25.00,7200.77,   Optimal,   Proved,124.57,124.57
slurm-8847585.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,50.00,7200.00,   Optimal,   Proved,2042.56,2042.56
slurm-8847586.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__7.txt,50.00,7200.84,   Optimal,   Proved,2042.56,2042.56
slurm-8847587.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,10.00,7201.40,   Optimal,   Proved,386.49,386.49
slurm-8847588.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,10.00,7200.84,   Optimal,   Proved,386.49,386.49
slurm-8847589.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,25.00,7200.96,   Optimal,   Proved,949.27,949.27
slurm-8847590.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,25.00,7200.98,   Optimal,   Proved,949.27,949.27
slurm-8847591.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,50.00,2701.64,   Optimal,   Proved,0.00,0.00
slurm-8847592.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__8.txt,50.00,2691.22,   Optimal,   Proved,0.00,0.00
slurm-8847593.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,10.00,7201.36,   Optimal,   Proved,-780.21,-780.21
slurm-8847594.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,10.00,7201.10,   Optimal,   Proved,-780.21,-780.21
slurm-8847595.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,25.00,7200.92,   Optimal,   Proved,440.59,440.59
slurm-8847596.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,25.00,7201.19,   Optimal,   Proved,440.59,440.59
slurm-8847597.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,50.00,7200.76,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
slurm-8847598.out:result,/home/utr_lefebvre/adr-interdiction/FLP/data/instance_F8_C25_R5000__9.txt,50.00,7200.99,Infeasible,TimeLimit,100000000000000000000.00,100000000000000000000.00
