architecture,instance,method,warm_start,time,objective,status,gap,best_bound,success
mnist_3layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUQuadratic,ws,301.2422,12.7389372172226,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUSOS1,nows,301.9707,12.7389372172226,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,gurobi_ReLUSOS1,ws,302.2058,12.7389372172226,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,ipopt_ReLUQuadratic,nows,300.4411,61.6386905566448,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,ipopt_ReLUQuadratic,ws,300.2312,51.7452168079193,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUBigM,nows,300.793,2.91797890503413,SUBOPTIMAL,0.713468,0.836093045147357,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUBigM,ws,300.746,2.91797890503413,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUQuadratic,nows,301.4187,2.91797890503413,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUQuadratic,ws,301.2686,2.91797890503413,SUBOPTIMAL,0.554787,1.29912213747976,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUSOS1,nows,302.0152,2.91797890503413,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_ReLUSOS1,ws,301.9664,2.91797890503413,SUBOPTIMAL,0.554787,1.29912213747976,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,ipopt_ReLUQuadratic,nows,300.2143,52.5645236865264,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,ipopt_ReLUQuadratic,ws,300.3749,58.6506553835962,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUBigM,nows,301.0969,9.53189591510202,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUBigM,ws,300.7897,8.7487523409917,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUQuadratic,nows,301.2089,7.58478762757755,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUQuadratic,ws,301.1979,9.37885025270183,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUSOS1,nows,302.1437,7.58478762757755,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_ReLUSOS1,ws,302.0791,9.37885025270183,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,ipopt_ReLUQuadratic,nows,301.843,42.541154714905,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,ipopt_ReLUQuadratic,ws,300.0142,50.5505545095326,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUBigM,nows,300.8126,9.80588266273342,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUBigM,ws,300.8463,9.94810599761881,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUQuadratic,nows,301.6967,10.7518093738781,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUQuadratic,ws,301.3932,9.93267366877705,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUSOS1,nows,301.9004,10.7518093738781,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_ReLUSOS1,ws,301.9843,10.3799267037837,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,ipopt_ReLUQuadratic,nows,300.8357,40.1572351702759,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,ipopt_ReLUQuadratic,ws,300.7986,42.8381433643347,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUBigM,nows,300.9957,14.3131631125562,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUBigM,ws,300.7103,14.1220443356509,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUQuadratic,nows,301.2556,12.9476376853019,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUQuadratic,ws,301.1896,13.2396677673638,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUSOS1,nows,302.0427,12.9476376853019,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_ReLUSOS1,ws,301.8156,13.2396677673638,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,ipopt_ReLUQuadratic,nows,299.5107,39.8952523711558,UNKNOWN_STATUS_NUMERICAL_ERROR,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,ipopt_ReLUQuadratic,ws,299.7505,56.9545423750704,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUBigM,nows,300.8914,4.75260634110986,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUBigM,ws,301.0191,4.51706071414942,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUQuadratic,nows,301.2193,4.76735610467181,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUQuadratic,ws,301.3805,4.55976707139802,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUSOS1,nows,302.2299,4.63605970770822,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_ReLUSOS1,ws,302.1465,4.5348782054865,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,ipopt_ReLUQuadratic,nows,300.4397,39.2396164364268,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,ipopt_ReLUQuadratic,ws,299.6977,40.2271280026825,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUBigM,nows,301.0147,5.55703427085986,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUBigM,ws,300.6512,5.5750746096752,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUQuadratic,nows,301.398,6.65255708778289,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUQuadratic,ws,301.1619,6.08358845642244,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUSOS1,nows,302.2838,7.33681604723227,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_ReLUSOS1,ws,301.8263,6.08358845642244,SUBOPTIMAL,1,0,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,ipopt_ReLUQuadratic,nows,300.2851,46.377446647118,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,ipopt_ReLUQuadratic,ws,300.2559,56.7661239637744,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUBigM,nows,300.8382,25.9959673511121,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUBigM,ws,300.8203,24.781245762151,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUQuadratic,nows,301.2223,19.5006748154057,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUQuadratic,ws,301.3105,17.8619599885486,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUSOS1,nows,302.0004,19.5006748154057,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_ReLUSOS1,ws,302.2911,17.8619599885486,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,ipopt_ReLUQuadratic,nows,301.0835,29.9788972781672,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,ipopt_ReLUQuadratic,ws,300.6827,29.6181444417512,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUBigM,nows,300.7471,11.2527525631936,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUBigM,ws,300.6792,17.3530550921051,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUQuadratic,nows,301.192,13.3174867540265,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUQuadratic,ws,301.1595,11.8711938160673,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUSOS1,nows,301.9646,13.3174867540265,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_ReLUSOS1,ws,302.2839,11.8711938160673,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,ipopt_ReLUQuadratic,nows,300.3031,43.4079274967144,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,ipopt_ReLUQuadratic,ws,300.4681,41.6755953126442,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUBigM,nows,300.9166,10.6924114584899,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUBigM,ws,301.0475,9.04745861439391,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUQuadratic,nows,301.223,9.35668927119218,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUQuadratic,ws,301.1945,14.6263455548111,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUSOS1,nows,302.1245,9.35668927119218,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_ReLUSOS1,ws,302.0631,14.7107786509501,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,ipopt_ReLUQuadratic,nows,300.8152,62.282615419618,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,ipopt_ReLUQuadratic,ws,300.4605,62.6041180740221,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUBigM,nows,300.9104,12.6607979776622,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUBigM,ws,300.6415,27.7209739698028,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUQuadratic,nows,301.0997,11.2975929172666,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUQuadratic,ws,301.2975,11.1235182545346,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUSOS1,nows,301.9372,11.2975929172666,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_ReLUSOS1,ws,302.3279,11.8674038542212,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,ipopt_ReLUQuadratic,nows,299.8696,60.3642704767287,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,ipopt_ReLUQuadratic,ws,300.3396,63.1595826940057,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUBigM,nows,300.7007,4.19383187506444,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUBigM,ws,300.7563,3.97371628823701,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,nows,301.1757,4.45333534423349,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,ws,301.3577,3.90782172823468,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,nows,302.1633,4.45333534423349,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,ws,302.2653,3.90782172823468,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,nows,300.7959,58.583891087503,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,ws,300.1508,63.7574163831735,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,nows,300.7132,7.1332447192639,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,ws,300.8384,13.6945059090289,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,nows,301.3989,8.52498923639846,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,ws,301.5461,7.67230323384157,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUSOS1,nows,302.1152,9.71719866326259,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUSOS1,ws,302.4374,7.67230323384157,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_ReLUQuadratic,nows,300.7253,56.4405885898825,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_ReLUQuadratic,ws,300.2437,54.2012211550556,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUBigM,nows,300.5597,17.6033665710209,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUBigM,ws,300.7906,20.2681955146448,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUQuadratic,nows,301.1877,12.9086583093015,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUQuadratic,ws,300.8797,11.3848895804126,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUSOS1,nows,301.9532,12.9086583093015,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUSOS1,ws,302.0972,11.9453091208179,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_ReLUQuadratic,nows,300.3871,36.3054173350882,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_ReLUQuadratic,ws,299.3042,39.446919107035,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUBigM,nows,300.7583,30.9998023151655,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUBigM,ws,301.0814,25.7934206742926,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUQuadratic,nows,301.4316,20.2617358971185,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUQuadratic,ws,301.1519,18.4803045468525,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUSOS1,nows,302.0907,20.2617358971185,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUSOS1,ws,302.2866,18.7307356347653,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_ReLUQuadratic,nows,300.2718,52.2159839977652,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_ReLUQuadratic,ws,300.2218,50.4582686452432,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUBigM,nows,300.707,7.90537902935964,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUBigM,ws,300.8636,17.5189432445234,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUQuadratic,nows,301.2261,15.3763724378018,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUQuadratic,ws,301.1798,10.0351806934597,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUSOS1,nows,301.9986,15.3763724378018,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUSOS1,ws,302.4276,10.0351806934597,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_ReLUQuadratic,nows,300.2632,45.0253162122582,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_ReLUQuadratic,ws,300.2169,41.8266193886664,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUBigM,nows,300.841,14.6436295310554,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUBigM,ws,300.9379,9.10285133374527,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUQuadratic,nows,301.4701,9.94389116049007,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUQuadratic,ws,301.2907,10.599700732992,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUSOS1,nows,302.1955,9.94389116049007,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUSOS1,ws,302.0325,10.599700732992,SUBOPTIMAL,1,0,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_ReLUQuadratic,nows,300.2846,54.1751779334819,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_ReLUQuadratic,ws,300.6883,47.2648699827177,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUBigM,nows,300.7109,41.2133544733332,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUBigM,ws,300.6742,33.7871536290894,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUQuadratic,nows,301.105,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUQuadratic,ws,301.4855,31.9400325650963,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUSOS1,nows,302.0714,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUSOS1,ws,301.9725,30.4956806282173,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_ReLUQuadratic,nows,300.4203,31.0363478088216,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_ReLUQuadratic,ws,300.2579,33.8153023188986,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUBigM,nows,300.7349,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUBigM,ws,300.6452,32.4973210494217,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUQuadratic,nows,301.3351,21.0217147214707,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUQuadratic,ws,301.4408,28.5162538216807,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUSOS1,nows,302.0029,,TIME_LIMIT,1,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUSOS1,ws,302.1419,28.5162538216807,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_ReLUQuadratic,nows,300.6915,41.1293557548874,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_ReLUQuadratic,ws,301.3886,39.7558688148432,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUBigM,nows,300.7561,52.5954082437886,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUBigM,ws,300.722,36.9602615058331,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUQuadratic,nows,301.1905,,TIME_LIMIT,1,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUQuadratic,ws,301.1331,39.8426928038167,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUSOS1,nows,302.1006,42.2569569108195,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUSOS1,ws,301.8743,39.6396200706333,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_ReLUQuadratic,nows,300.4131,48.6446737016417,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_ReLUQuadratic,ws,300.1705,53.4608329266869,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUBigM,nows,300.7378,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUBigM,ws,300.8667,48.7575931620907,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUQuadratic,nows,301.2639,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUQuadratic,ws,301.4116,23.925666362908,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUSOS1,nows,302.0908,,TIME_LIMIT,,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUSOS1,ws,302.4519,23.925666362908,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_ReLUQuadratic,nows,300.3059,38.5110875382956,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_ReLUQuadratic,ws,300.3895,48.8696785002239,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUBigM,nows,300.711,,TIME_LIMIT,1,0,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUBigM,ws,300.9394,34.9421418082857,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUQuadratic,nows,301.3178,35.2431779232323,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUQuadratic,ws,301.1791,7.57316341822958,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUSOS1,nows,302.2203,35.2431779232323,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUSOS1,ws,302.1712,7.57316341822958,SUBOPTIMAL,1,0,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_ReLUQuadratic,nows,301.8568,46.7050930401986,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_ReLUQuadratic,ws,300.1272,54.9055566559166,UNKNOWN_STATUS_LOCALLY_SOLVED,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUBigM,nows,300.5946,,TIME_LIMIT,,0,FALSE
