slurm-16467097_10517.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_10.dat-50.aux,MILP,3600.05,Infeasible,TimeLimit,1e+20,1e+20,148611,-297222,148611
slurm-16467097_10523.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-0.aux,MILP,3600.1,Optimal,Proved,0,0,125864,-251728,125864
slurm-16467097_10529.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-100.aux,MILP,3621.93,Optimal,Proved,0,0,180393,-360786,180393
slurm-16467097_10535.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_1.dat-50.aux,MILP,3600.09,Infeasible,TimeLimit,1e+20,1e+20,146846,-293692,146846
slurm-16467097_10541.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-0.aux,MILP,3600.15,Infeasible,TimeLimit,1e+20,1e+20,123577,-247154,123577
slurm-16467097_10547.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-100.aux,MILP,3622.31,Optimal,Proved,0,0,176550,-353100,176550
slurm-16467097_10553.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_2.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,144225,-288450,144225
slurm-16467097_10559.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-0.aux,MILP,3600.1,Infeasible,TimeLimit,1e+20,1e+20,127553,-255106,127553
slurm-16467097_1055.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-14.aux,MILP,4.42307,Optimal,Proved,-68,-68,57,-39,132
slurm-16467097_10565.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-100.aux,MILP,3619.01,Optimal,Proved,0,0,181374,-362748,181374
slurm-16467097_10571.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_3.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,151373,-302746,151373
slurm-16467097_10577.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-0.aux,MILP,3600.16,Infeasible,TimeLimit,1e+20,1e+20,126801,-253602,126801
