slurm-9379887.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k75_s50.aux,19,1,8,28,2,0,25,28,0.460694,0.347105,0.00568,0.00568,3.0105,3.0105,5,1,0,0,
slurm-9379888.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p25_k75_s75.aux,19,1,8,28,2,0,25,28,0.393959,0.268518,0.007912,0.007912,3.01764,3.01764,5,1,0,0,
slurm-9379889.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k25_s25.aux,19,1,8,28,4,1,23,27,7207.29,5589.88,0.262963,0.262963,0,3.17838,14162,1,0,0,
slurm-9379890.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k25_s50.aux,19,1,8,28,4,1,23,27,7207.66,5545.64,0.255365,0.255365,0,3.71796,14047,1,0,0,
slurm-9379891.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k25_s75.aux,19,1,8,28,4,1,23,27,7206.98,6098.44,0.21956,0.21956,0,3.22463,14920,1,0,0,
slurm-9379892.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k50_s25.aux,19,1,8,28,4,1,23,27,7204.16,6808.54,0.110666,0.110666,2.17224,2.17252,5282,1,0,0,
slurm-9379893.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k50_s50.aux,19,1,8,28,4,1,23,27,0.360385,0.209403,0.044731,0.044731,2.19716,2.19716,2,1,0,0,
slurm-9379894.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k50_s75.aux,19,1,8,28,4,1,23,27,0.55232,0.342743,0.031295,0.031295,2.19715,2.19716,5,1,0,0,
slurm-9379895.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k75_s25.aux,19,1,8,28,4,1,23,27,3.66457,2.39198,0.067209,0.067209,2.17004,2.17004,13,1,0,0,
slurm-9379896.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k75_s50.aux,19,1,8,28,4,1,23,27,0.853586,0.513904,0.052747,0.052747,2.19339,2.19339,4,1,0,0,
slurm-9379897.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p50_k75_s75.aux,19,1,8,28,4,1,23,27,0.616581,0.397105,0.020816,0.020816,2.19657,2.19657,5,1,0,0,
slurm-9379898.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k25_s25.aux,19,1,8,28,6,5,21,23,0.926363,0.432076,0.117302,0.117302,1.80744,1.80744,2,1,0,0,
slurm-9379899.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k25_s50.aux,19,1,8,28,6,5,21,23,1.4137,0.979149,0.071907,0.071907,1.36139,1.36139,3,1,0,0,
