instance,problem,approach,n_jobs,gamma,k,time,objective,n_active_col,quality,gap,rule_for_branching
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,2,0.095,97.456,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,3,0.602,97.456,0,Optimal,0.00009,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,4,6.306,97.456,0,Optimal,0.00983,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,5,7.390,97.456,0,Optimal,0.00970,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,6,6.296,97.456,0,Optimal,0.00840,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,7,2.898,97.456,0,Optimal,0.00840,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,1,8,9.081,97.456,0,Optimal,0.00898,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,2,1,0.041,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,2,2,85.386,142.000,0,Optimal,0.00981,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,3,1,0.102,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,3,2,1.954,142.000,0,Optimal,0.00791,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,4,1,0.036,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,4,2,0.341,142.000,0,Optimal,0.00486,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,4,3,253.330,142.000,0,Optimal,0.00999,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,5,1,0.030,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,5,2,0.249,142.000,0,Optimal,0.00378,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,5,3,10.557,142.000,0,Optimal,0.00960,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,5,4,116.008,142.000,0,Optimal,0.00988,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,1,0.041,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,2,0.233,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,3,5.404,142.000,0,Optimal,0.00893,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,4,104.111,142.000,0,Optimal,0.00999,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,5,14.908,142.000,0,Optimal,0.00967,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,6,765.398,142.000,0,Optimal,0.00999,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,7,14.104,142.000,0,Optimal,0.00960,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,6,8,3341.830,142.000,0,Mem Lim,5.95877,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,1,0.088,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,2,0.118,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,3,0.930,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,4,18.418,142.000,0,Optimal,0.00948,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,5,2.503,142.000,0,Optimal,0.00906,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,6,0.581,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,7,2.198,142.000,0,Optimal,0.00589,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,7,8,466.615,142.000,0,Optimal,0.00994,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,1,0.037,142.000,0,Optimal,0.00390,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,2,0.135,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,3,0.368,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,4,0.921,142.000,0,Optimal,0.00906,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,5,8.487,142.000,0,Optimal,0.00991,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,6,0.813,142.000,0,Optimal,0.00603,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,7,0.707,142.000,0,Optimal,0.00548,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,8,8,0.793,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,1,0.032,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,2,0.113,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,3,0.335,142.000,0,Optimal,0.00100,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,4,0.209,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,5,7.970,142.000,0,Optimal,0.00966,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,6,0.690,142.000,0,Optimal,0.00923,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,7,1.605,142.000,0,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,kadapt-b,15,9,8,1.073,142.000,0,Optimal,0.00638,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,1,1,0.036,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,1,2,5.266,223.897,0,Optimal,0.00967,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,1,3,1117.940,218.925,0,Optimal,0.00999,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,2,1,0.076,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,2,2,2.645,229.000,0,Optimal,0.00949,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,3,1,0.073,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,3,2,0.651,229.000,0,Optimal,0.00929,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,3,3,258.032,229.000,0,Optimal,0.00986,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,4,1,0.048,229.000,0,Optimal,0.00198,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,4,2,0.506,229.000,0,Optimal,0.00207,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,4,3,93.955,229.000,0,Optimal,0.00995,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,5,1,0.044,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,5,2,0.296,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,5,3,17.730,229.000,0,Optimal,0.00999,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,5,4,894.890,229.000,0,Optimal,0.00991,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,6,1,0.045,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,6,2,0.277,229.000,0,Optimal,0.00828,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,6,3,22.786,229.000,0,Optimal,0.00987,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,6,4,1830.550,229.000,0,Optimal,0.00999,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,1,0.041,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,2,0.158,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,3,2.487,229.000,0,Optimal,0.00534,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,4,14.473,229.000,0,Optimal,0.00828,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,5,21.406,229.000,0,Optimal,0.00995,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,7,6,72.930,229.000,0,Optimal,0.00996,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,1,0.154,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,2,0.098,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,3,0.776,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,4,3.055,229.000,0,Optimal,0.00575,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,5,0.277,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,6,0.884,229.000,0,Optimal,0.00329,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,7,0.288,229.000,0,Optimal,0.00648,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,8,8,0.374,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,1,0.026,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,2,0.119,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,3,0.317,229.000,0,Optimal,0.00981,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,4,0.277,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,5,0.270,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,6,0.892,229.000,0,Optimal,0.00329,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,7,0.347,229.000,0,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,kadapt-b,15,9,8,0.396,229.000,0,Optimal,0.00704,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,1,0.026,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,2,0.052,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,3,0.086,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,4,0.134,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,5,0.117,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,6,0.117,196.000,0,Optimal,0.00739,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,7,0.155,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,1,8,0.142,196.000,0,Optimal,0.00739,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,1,0.020,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,2,0.048,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,3,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,4,0.068,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,5,0.053,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,6,0.069,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,7,0.081,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,2,8,0.075,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,1,0.028,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,2,0.040,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,3,0.060,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,4,0.076,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,5,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,6,0.063,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,7,0.069,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,3,8,0.078,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,1,0.031,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,2,0.047,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,3,0.056,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,4,0.077,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,5,0.061,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,6,0.072,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,7,0.084,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,4,8,0.087,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,1,0.025,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,2,0.047,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,3,0.046,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,4,0.074,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,5,0.061,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,6,0.065,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,7,0.085,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,5,8,0.079,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,1,0.022,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,2,0.048,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,3,0.060,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,4,0.070,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,5,0.057,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,6,0.071,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,7,0.084,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,6,8,0.082,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,1,0.023,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,2,0.037,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,3,0.055,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,4,0.076,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,5,0.070,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,6,0.061,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,7,0.061,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,7,8,0.068,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,1,0.023,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,2,0.037,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,3,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,4,0.068,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,5,0.056,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,6,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,7,0.065,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,8,8,0.070,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,1,0.023,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,2,0.037,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,3,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,4,0.075,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,5,0.062,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,6,0.054,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,7,0.065,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,kadapt-b,15,9,8,0.067,196.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,1,1,0.042,161.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,1,2,1.422,153.404,0,Optimal,0.00689,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,2,1,0.130,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,2,2,109.049,199.911,0,Optimal,0.00992,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,3,1,0.063,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,3,2,105.617,212.000,0,Optimal,0.01000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,4,1,0.144,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,4,2,5.873,212.000,0,Optimal,0.00974,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,5,1,0.061,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,5,2,5.141,212.000,0,Optimal,0.00939,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,6,1,0.118,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,6,2,5.343,212.000,0,Optimal,0.00973,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,6,3,51.269,212.000,0,Optimal,0.00995,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,6,4,1509.360,212.000,0,Optimal,0.01000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,7,1,0.053,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,7,2,3.074,212.000,0,Optimal,0.00600,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,7,3,12.348,212.000,0,Optimal,0.00986,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,7,4,661.683,212.000,0,Optimal,0.01000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,7,5,804.594,212.000,0,Optimal,0.00999,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,1,0.127,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,2,1.065,212.000,0,Optimal,0.00922,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,3,7.469,212.000,0,Optimal,0.00944,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,4,83.062,212.000,0,Optimal,0.00989,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,5,281.183,212.000,0,Optimal,0.00999,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,8,6,40.133,212.000,0,Optimal,0.00999,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,1,0.062,212.000,0,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,2,1.248,212.000,0,Optimal,0.00920,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,3,54.203,212.000,0,Optimal,0.00969,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,4,16.065,212.000,0,Optimal,0.00922,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,5,286.242,212.000,0,Optimal,0.00999,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,6,40.228,212.000,0,Optimal,0.00999,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,7,30.765,212.000,0,Optimal,0.00991,default
instance_n15_r20_d5_2.txt,2,kadapt-b,15,9,8,80.646,212.000,0,Optimal,0.00981,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,1,1,0.022,221.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,1,2,0.364,218.826,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,1,3,72.175,218.088,0,Optimal,0.00973,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,2,1,0.075,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,2,2,1.380,238.000,0,Optimal,0.00777,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,2,3,1082.070,238.000,0,Optimal,0.00998,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,3,1,0.024,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,3,2,0.204,238.000,0,Optimal,0.00532,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,3,3,32.731,238.000,0,Optimal,0.01000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,3,4,347.593,238.000,0,Optimal,0.00996,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,4,1,0.021,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,4,2,0.215,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,4,3,2.935,238.000,0,Optimal,0.00989,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,4,4,141.803,238.000,0,Optimal,0.00994,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,4,5,1846.070,238.000,0,Optimal,0.00999,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,1,0.036,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,2,0.162,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,3,1.967,238.000,0,Optimal,0.00726,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,4,45.802,238.000,0,Optimal,0.00977,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,5,0.475,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,6,0.542,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,7,504.289,238.000,0,Optimal,0.00999,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,5,8,0.825,238.000,0,Optimal,0.00867,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,1,0.019,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,2,0.082,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,3,1.686,238.000,0,Optimal,0.00827,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,4,6.164,238.000,0,Optimal,0.00967,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,5,14.318,238.000,0,Optimal,0.00925,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,6,59.764,238.000,0,Optimal,0.00998,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,7,43.782,238.000,0,Optimal,0.00980,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,6,8,16.450,238.000,0,Optimal,0.01000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,1,0.024,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,2,0.072,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,3,1.031,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,4,9.645,238.000,0,Optimal,0.00935,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,5,0.501,238.000,0,Optimal,0.00743,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,6,0.534,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,7,0.184,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,7,8,31.664,238.000,0,Optimal,0.00872,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,1,0.018,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,2,0.053,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,3,0.754,238.000,0,Optimal,0.00292,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,4,3.120,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,5,71.259,238.000,0,Optimal,0.00975,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,6,8.768,238.000,0,Optimal,0.00387,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,7,0.144,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,8,8,0.239,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,1,0.019,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,2,0.053,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,3,0.583,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,4,0.643,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,5,11.465,238.000,0,Optimal,0.00898,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,6,135.694,238.000,0,Optimal,0.00979,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,7,0.141,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,kadapt-b,15,9,8,0.238,238.000,0,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,1,0.022,236.000,0,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,2,0.148,236.000,0,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,3,0.646,236.000,0,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,4,116.188,236.000,0,Optimal,0.00980,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,5,76.700,236.000,0,Optimal,0.00965,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,6,34.371,236.000,0,Optimal,0.00984,default
instance_n15_r20_d5_4.txt,2,kadapt-b,15,1,7,1.627,236.000,0,Optimal,0.00212,default
