with_vector;5;180001;0.75;675476;0.62;84652
with_map;5;180001;0.75;675476;0.70;131236
with_unordered_map;5;180001;0.75;675476;0.87;123964
with_vector;5;180001;1;900005;0.66;105880
with_map;5;180001;1;900005;0.76;152256
with_unordered_map;5;180001;1;900005;0.82;145044
with_vector;5;190001;0.1;94916;0.56;31460
with_map;5;190001;0.1;94916;0.63;80588
with_unordered_map;5;190001;0.1;94916;0.74;72848
with_vector;5;190001;0.25;237806;0.59;44912
with_map;5;190001;0.25;237806;0.65;93744
with_unordered_map;5;190001;0.25;237806;0.75;86316
with_vector;5;190001;0.5;475250;0.64;66980
with_map;5;190001;0.5;475250;0.70;116200
with_unordered_map;5;190001;0.5;475250;0.80;108352
with_vector;5;190001;0.75;712682;0.66;89260
with_map;5;190001;0.75;712682;0.76;138316
with_unordered_map;5;190001;0.75;712682;0.85;130864
with_vector;5;190001;1;950005;0.70;111704
with_map;5;190001;1;950005;0.79;160540
with_unordered_map;5;190001;1;950005;0.88;153120
with_vector;10;1;0.1;2;0.00;3624
with_map;10;1;0.1;2;0.00;3640
with_unordered_map;10;1;0.1;2;0.00;3652
with_vector;10;1;0.25;2;0.00;3680
with_map;10;1;0.25;2;0.00;3588
with_unordered_map;10;1;0.25;2;0.00;3768
with_vector;10;1;0.5;5;0.00;3484
with_map;10;1;0.5;5;0.00;3672
with_unordered_map;10;1;0.5;5;0.00;3640
with_vector;10;1;0.75;6;0.00;3680
with_map;10;1;0.75;6;0.00;3676
with_unordered_map;10;1;0.75;6;0.00;3552
with_vector;10;1;1;10;0.00;3672
with_map;10;1;1;10;0.00;3628
with_unordered_map;10;1;1;10;0.00;3772
with_vector;10;10001;0.1;9931;0.09;5736
with_map;10;10001;0.1;9931;0.12;10792
with_unordered_map;10;10001;0.1;9931;0.09;8956
with_vector;10;10001;0.25;25165;0.08;7440
with_map;10;10001;0.25;25165;0.12;12332
with_unordered_map;10;10001;0.25;25165;0.07;10348
with_vector;10;10001;0.5;50128;0.06;9644
with_map;10;10001;0.5;50128;0.08;14620
with_unordered_map;10;10001;0.5;50128;0.08;12700
with_vector;10;10001;0.75;74955;0.08;12016
with_map;10;10001;0.75;74955;0.13;16928
with_unordered_map;10;10001;0.75;74955;0.09;14940
with_vector;10;10001;1;100010;0.09;14416
with_map;10;10001;1;100010;0.14;19240
with_unordered_map;10;10001;1;100010;0.08;17360
with_vector;10;20001;0.1;20181;0.16;8520
with_map;10;20001;0.1;20181;0.16;18456
with_unordered_map;10;20001;0.1;20181;0.15;14900
with_vector;10;20001;0.25;50288;0.13;11112
with_map;10;20001;0.25;50288;0.17;21260
with_unordered_map;10;20001;0.25;50288;0.16;17308
with_vector;10;20001;0.5;100037;0.13;15804
with_map;10;20001;0.5;100037;0.18;26172
with_unordered_map;10;20001;0.5;100037;0.18;22176
with_vector;10;20001;0.75;150085;0.15;20500
with_map;10;20001;0.75;150085;0.17;30664
with_unordered_map;10;20001;0.75;150085;0.17;26976
with_vector;10;20001;1;200010;0.14;25320
with_map;10;20001;1;200010;0.17;35292
with_unordered_map;10;20001;1;200010;0.17;31412
with_vector;10;30001;0.1;30118;0.20;11072
with_map;10;30001;0.1;30118;0.21;26072
with_unordered_map;10;30001;0.1;30118;0.21;20420
with_vector;10;30001;0.25;75096;0.17;15340
with_map;10;30001;0.25;75096;0.25;30196
with_unordered_map;10;30001;0.25;75096;0.23;24596
with_vector;10;30001;0.5;150001;0.18;22144
with_map;10;30001;0.5;150001;0.26;37524
with_unordered_map;10;30001;0.5;150001;0.26;31656
with_vector;10;30001;0.75;224771;0.21;29288
with_map;10;30001;0.75;224771;0.26;44264
with_unordered_map;10;30001;0.75;224771;0.27;38588
with_vector;10;30001;1;300010;0.25;36132
with_map;10;30001;1;300010;0.29;51508
with_unordered_map;10;30001;1;300010;0.28;45516
with_vector;10;40001;0.1;39883;0.26;13432
with_map;10;40001;0.1;39883;0.30;33728
with_unordered_map;10;40001;0.1;39883;0.30;26184
with_vector;10;40001;0.25;100227;0.24;19256
with_map;10;40001;0.25;100227;0.30;39572
with_unordered_map;10;40001;0.25;100227;0.30;31624
with_vector;10;40001;0.5;200348;0.24;28384
with_map;10;40001;0.5;200348;0.34;48872
with_unordered_map;10;40001;0.5;200348;0.34;41168
with_vector;10;40001;0.75;299980;0.27;37852
with_map;10;40001;0.75;299980;0.40;58384
with_unordered_map;10;40001;0.75;299980;0.36;50264
with_vector;10;40001;1;400010;0.27;47240
with_map;10;40001;1;400010;0.37;67476
with_unordered_map;10;40001;1;400010;0.36;59652
with_vector;10;50001;0.1;50354;0.32;15996
with_map;10;50001;0.1;50354;0.37;41340
with_unordered_map;10;50001;0.1;50354;0.36;31720
with_vector;10;50001;0.25;124933;0.31;23156
with_map;10;50001;0.25;124933;0.39;48544
with_unordered_map;10;50001;0.25;124933;0.40;38808
with_vector;10;50001;0.5;250090;0.30;34768
with_map;10;50001;0.5;250090;0.42;60096
with_unordered_map;10;50001;0.5;250090;0.42;50464
with_vector;10;50001;0.75;375311;0.33;46688
with_map;10;50001;0.75;375311;0.44;72104
with_unordered_map;10;50001;0.75;375311;0.44;62244
with_vector;10;50001;1;500010;0.35;58384
with_map;10;50001;1;500010;0.45;83608
with_unordered_map;10;50001;1;500010;0.44;73964
with_vector;10;60001;0.1;60128;0.33;18708
with_map;10;60001;0.1;60128;0.45;49072
with_unordered_map;10;60001;0.1;60128;0.43;37468
with_vector;10;60001;0.25;149896;0.37;27160
with_map;10;60001;0.25;149896;0.46;57536
with_unordered_map;10;60001;0.25;149896;0.47;45908
with_vector;10;60001;0.5;300229;0.38;41200
with_map;10;60001;0.5;300229;0.50;71836
with_unordered_map;10;60001;0.5;300229;0.48;59976
with_vector;10;60001;0.75;449101;0.39;55100
with_map;10;60001;0.75;449101;0.51;85572
with_unordered_map;10;60001;0.75;449101;0.52;73920
with_vector;10;60001;1;600010;0.43;69460
with_map;10;60001;1;600010;0.55;99756
with_unordered_map;10;60001;1;600010;0.55;88156
with_vector;10;70001;0.1;70503;0.39;21280
with_map;10;70001;0.1;70503;0.53;56856
with_unordered_map;10;70001;0.1;70503;0.50;43348
with_vector;10;70001;0.25;174238;0.40;31072
with_map;10;70001;0.25;174238;0.53;66436
with_unordered_map;10;70001;0.25;174238;0.53;52828
with_vector;10;70001;0.5;350123;0.45;47540
with_map;10;70001;0.5;350123;0.58;83200
with_unordered_map;10;70001;0.5;350123;0.57;69484
with_vector;10;70001;0.75;524713;0.46;63760
with_map;10;70001;0.75;524713;0.59;99568
with_unordered_map;10;70001;0.75;524713;0.58;85836
with_vector;10;70001;1;700010;0.48;80212
with_map;10;70001;1;700010;0.63;115924
with_unordered_map;10;70001;1;700010;0.61;102040
with_vector;10;80001;0.1;80135;0.44;23744
with_map;10;80001;0.1;80135;0.57;64404
with_unordered_map;10;80001;0.1;80135;0.56;48896
with_vector;10;80001;0.25;199986;0.46;34988
with_map;10;80001;0.25;199986;0.60;75800
with_unordered_map;10;80001;0.25;199986;0.61;60112
with_vector;10;80001;0.5;399545;0.49;53688
with_map;10;80001;0.5;399545;0.64;94548
with_unordered_map;10;80001;0.5;399545;0.64;78600
with_vector;10;80001;0.75;599335;0.50;72632
with_map;10;80001;0.75;599335;0.69;113268
with_unordered_map;10;80001;0.75;599335;0.67;97444
with_vector;10;80001;1;800010;0.53;91252
with_map;10;80001;1;800010;0.74;131908
with_unordered_map;10;80001;1;800010;0.77;116344
with_vector;10;90001;0.1;90112;0.49;26312
with_map;10;90001;0.1;90112;0.65;71924
with_unordered_map;10;90001;0.1;90112;0.66;54576
with_vector;10;90001;0.25;224760;0.52;39076
with_map;10;90001;0.25;224760;0.70;84672
with_unordered_map;10;90001;0.25;224760;0.67;66964
with_vector;10;90001;0.5;450525;0.56;60204
with_map;10;90001;0.5;450525;0.73;105784
with_unordered_map;10;90001;0.5;450525;0.74;88488
with_vector;10;90001;0.75;675510;0.57;81144
with_map;10;90001;0.75;675510;0.78;126996
with_unordered_map;10;90001;0.75;675510;0.76;109616
with_vector;10;90001;1;900010;0.60;102264
with_map;10;90001;1;900010;0.81;148144
with_unordered_map;10;90001;1;900010;0.79;130456
with_vector;10;100001;0.1;100053;0.54;29084
with_map;10;100001;0.1;100053;0.72;79760
with_unordered_map;10;100001;0.1;100053;0.71;60180
with_vector;10;100001;0.25;249962;0.58;43064
with_map;10;100001;0.25;249962;0.75;93736
with_unordered_map;10;100001;0.25;249962;0.74;74492
with_vector;10;100001;0.5;499619;0.62;66360
with_map;10;100001;0.5;499619;0.83;117128
with_unordered_map;10;100001;0.5;499619;0.81;97732
with_vector;10;100001;0.75;749609;0.63;90048
with_map;10;100001;0.75;749609;0.87;140636
with_unordered_map;10;100001;0.75;749609;0.85;121140
with_vector;10;100001;1;1000010;0.67;113124
with_map;10;100001;1;1000010;0.90;164136
with_unordered_map;10;100001;1;1000010;0.88;144716
with_vector;10;110001;0.1;109569;0.60;31388
with_map;10;110001;0.1;109569;0.78;87424
with_unordered_map;10;110001;0.1;109569;0.79;66084
with_vector;10;110001;0.25;274761;0.64;46864
with_map;10;110001;0.25;274761;0.84;102880
with_unordered_map;10;110001;0.25;274761;0.83;81364
with_vector;10;110001;0.5;550199;0.68;72888
with_map;10;110001;0.5;550199;0.89;128724
with_unordered_map;10;110001;0.5;550199;0.88;107088
with_vector;10;110001;0.75;824986;0.71;98448
with_map;10;110001;0.75;824986;0.93;154424
with_unordered_map;10;110001;0.75;824986;0.92;132988
with_vector;10;110001;1;1100010;0.74;124260
with_map;10;110001;1;1100010;1.02;180144
with_unordered_map;10;110001;1;1100010;0.97;158716
with_vector;10;120001;0.1;119531;0.64;34156
with_map;10;120001;0.1;119531;0.87;95032
with_unordered_map;10;120001;0.1;119531;0.87;71524
with_vector;10;120001;0.25;299640;0.69;50988
with_map;10;120001;0.25;299640;1.07;111972
with_unordered_map;10;120001;0.25;299640;0.96;88484
with_vector;10;120001;0.5;600940;0.75;79084
with_map;10;120001;0.5;600940;0.98;140052
with_unordered_map;10;120001;0.5;600940;0.99;116596
with_vector;10;120001;0.75;899941;0.80;107096
with_map;10;120001;0.75;899941;1.05;168084
with_unordered_map;10;120001;0.75;899941;1.03;144720
with_vector;10;120001;1;1200010;0.82;135264
with_map;10;120001;1;1200010;1.10;196248
with_unordered_map;10;120001;1;1200010;1.07;172852
with_vector;10;130001;0.1;130183;0.72;36604
with_map;10;130001;0.1;130183;0.95;102668
with_unordered_map;10;130001;0.1;130183;0.94;77280
with_vector;10;130001;0.25;324929;0.77;54956
with_map;10;130001;0.25;324929;1.08;120944
with_unordered_map;10;130001;0.25;324929;1.21;95616
with_vector;10;130001;0.5;650327;0.92;85500
with_map;10;130001;0.5;650327;1.19;151572
with_unordered_map;10;130001;0.5;650327;1.16;126240
with_vector;10;130001;0.75;974724;0.96;115872
with_map;10;130001;0.75;974724;1.35;181816
with_unordered_map;10;130001;0.75;974724;1.27;156396
with_vector;10;130001;1;1300010;1.02;146440
with_map;10;130001;1;1300010;1.36;212552
with_unordered_map;10;130001;1;1300010;1.38;187236
with_vector;10;140001;0.1;140537;0.90;39392
with_map;10;140001;0.1;140537;1.17;110408
with_unordered_map;10;140001;0.1;140537;1.18;83100
with_vector;10;140001;0.25;350806;0.95;59064
with_map;10;140001;0.25;350806;1.31;130028
with_unordered_map;10;140001;0.25;350806;1.16;103036
with_vector;10;140001;0.5;699861;0.90;91708
with_map;10;140001;0.5;699861;1.24;162820
with_unordered_map;10;140001;0.5;699861;1.21;135460
with_vector;10;140001;0.75;1049033;0.97;124672
with_map;10;140001;0.75;1049033;1.27;195684
with_unordered_map;10;140001;0.75;1049033;1.32;168096
with_vector;10;140001;1;1400010;0.97;157180
with_map;10;140001;1;1400010;1.28;228680
with_unordered_map;10;140001;1;1400010;1.27;201096
with_vector;10;150001;0.1;149772;0.84;41888
with_map;10;150001;0.1;149772;1.25;117908
with_unordered_map;10;150001;0.1;149772;1.11;88640
with_vector;10;150001;0.25;376195;0.88;63144
with_map;10;150001;0.25;376195;1.26;139380
with_unordered_map;10;150001;0.25;376195;1.16;109936
with_vector;10;150001;0.5;750651;0.93;98256
with_map;10;150001;0.5;750651;1.33;174520
with_unordered_map;10;150001;0.5;750651;1.33;145140
with_vector;10;150001;0.75;1124340;1.05;133388
with_map;10;150001;0.75;1124340;1.45;209264
with_unordered_map;10;150001;0.75;1124340;1.53;179984
with_vector;10;150001;1;1500010;1.20;168268
with_map;10;150001;1;1500010;1.54;244712
with_unordered_map;10;150001;1;1500010;1.40;215312
with_vector;10;160001;0.1;159842;0.96;44344
with_map;10;160001;0.1;159842;1.19;125636
with_unordered_map;10;160001;0.1;159842;1.14;94640
with_vector;10;160001;0.25;400288;0.91;66932
with_map;10;160001;0.25;400288;1.21;148284
with_unordered_map;10;160001;0.25;400288;1.21;116980
with_vector;10;160001;0.5;801361;0.99;104440
with_map;10;160001;0.5;801361;1.30;185872
with_unordered_map;10;160001;0.5;801361;1.30;154624
with_vector;10;160001;0.75;1200096;1.04;141944
with_map;10;160001;0.75;1200096;1.39;223392
with_unordered_map;10;160001;0.75;1200096;1.40;191928
with_vector;10;160001;1;1600010;1.08;179356
with_map;10;160001;1;1600010;1.48;260812
with_unordered_map;10;160001;1;1600010;1.44;229356
with_vector;10;170001;0.1;170068;0.93;46964
with_map;10;170001;0.1;170068;1.24;133384
with_unordered_map;10;170001;0.1;170068;1.21;100044
with_vector;10;170001;0.25;424362;0.97;71064
with_map;10;170001;0.25;424362;1.30;157400
with_unordered_map;10;170001;0.25;424362;1.27;124008
with_vector;10;170001;0.5;849790;1.05;110716
with_map;10;170001;0.5;849790;1.35;197284
with_unordered_map;10;170001;0.5;849790;1.35;163888
with_vector;10;170001;0.75;1274753;1.10;150712
with_map;10;170001;0.75;1274753;1.42;237100
with_unordered_map;10;170001;0.75;1274753;1.41;203788
with_vector;10;170001;1;1700010;1.11;190484
with_map;10;170001;1;1700010;1.55;276832
with_unordered_map;10;170001;1;1700010;1.48;243520
with_vector;10;180001;0.1;180365;0.96;49604
with_map;10;180001;0.1;180365;1.40;140956
with_unordered_map;10;180001;0.1;180365;1.27;105852
with_vector;10;180001;0.25;449235;1.02;74812
with_map;10;180001;0.25;449235;1.35;166236
with_unordered_map;10;180001;0.25;449235;1.34;131148
with_vector;10;180001;0.5;899011;1.12;116868
with_map;10;180001;0.5;899011;1.46;208580
with_unordered_map;10;180001;0.5;899011;1.44;173108
with_vector;10;180001;0.75;1349744;1.14;159064
with_map;10;180001;0.75;1349744;1.54;250712
with_unordered_map;10;180001;0.75;1349744;1.49;215496
with_vector;10;180001;1;1800010;1.27;201420
with_map;10;180001;1;1800010;1.62;292692
with_unordered_map;10;180001;1;1800010;1.57;257592
with_vector;10;190001;0.1;189769;1.01;52328
with_map;10;190001;0.1;189769;1.37;148548
with_unordered_map;10;190001;0.1;189769;1.36;111748
with_vector;10;190001;0.25;474938;1.11;78848
with_map;10;190001;0.25;474938;1.44;175268
with_unordered_map;10;190001;0.25;474938;1.42;138392
with_vector;10;190001;0.5;949541;1.19;123212
with_map;10;190001;0.5;949541;1.51;219844
with_unordered_map;10;190001;0.5;949541;1.55;182692
with_vector;10;190001;0.75;1424637;1.20;167808
with_map;10;190001;0.75;1424637;1.62;264404
with_unordered_map;10;190001;0.75;1424637;1.58;227248
with_vector;10;190001;1;1900010;1.24;212540
with_map;10;190001;1;1900010;1.72;308868
with_unordered_map;10;190001;1;1900010;1.65;271864
with_vector;20;1;0.1;1;0.00;3684
with_map;20;1;0.1;1;0.00;3668
with_unordered_map;20;1;0.1;1;0.00;3568
with_vector;20;1;0.25;4;0.00;3684
with_map;20;1;0.25;4;0.00;3640
with_unordered_map;20;1;0.25;4;0.00;3688
with_vector;20;1;0.5;10;0.00;3648
with_map;20;1;0.5;10;0.00;3684
with_unordered_map;20;1;0.5;10;0.00;3568
with_vector;20;1;0.75;14;0.00;3632
with_map;20;1;0.75;14;0.00;3556
with_unordered_map;20;1;0.75;14;0.00;3736
with_vector;20;1;1;20;0.00;3788
with_map;20;1;1;20;0.00;3644
with_unordered_map;20;1;1;20;0.00;3580
with_vector;20;10001;0.1;20002;0.13;8140
with_map;20;10001;0.1;20002;0.17;18012
with_unordered_map;20;10001;0.1;20002;0.15;14384
with_vector;20;10001;0.25;49968;0.11;10752
with_map;20;10001;0.25;49968;0.18;20972
with_unordered_map;20;10001;0.25;49968;0.19;17148
with_vector;20;10001;0.5;99975;0.16;15704
with_map;20;10001;0.5;99975;0.19;25668
with_unordered_map;20;10001;0.5;99975;0.17;21624
with_vector;20;10001;0.75;149889;0.13;20256
with_map;20;10001;0.75;149889;0.18;30412
with_unordered_map;20;10001;0.75;149889;0.18;26288
with_vector;20;10001;1;200020;0.14;25004
with_map;20;10001;1;200020;0.21;34888
with_unordered_map;20;10001;1;200020;0.19;31088
with_vector;20;20001;0.1;39894;0.25;12660
with_map;20;20001;0.1;39894;0.33;32980
with_unordered_map;20;20001;0.1;39894;0.33;25432
with_vector;20;20001;0.25;99904;0.21;18496
with_map;20;20001;0.25;99904;0.34;38456
with_unordered_map;20;20001;0.25;99904;0.34;30812
with_vector;20;20001;0.5;199963;0.22;27708
with_map;20;20001;0.5;199963;0.37;47700
with_unordered_map;20;20001;0.5;199963;0.35;40068
with_vector;20;20001;0.75;300101;0.28;37204
with_map;20;20001;0.75;300101;0.40;57260
with_unordered_map;20;20001;0.75;300101;0.40;49700
with_vector;20;20001;1;400020;0.25;46520
with_map;20;20001;1;400020;0.40;66456
with_unordered_map;20;20001;1;400020;0.41;59192
with_vector;20;30001;0.1;60324;0.29;17476
with_map;20;30001;0.1;60324;0.47;47912
with_unordered_map;20;30001;0.1;60324;0.45;36492
with_vector;20;30001;0.25;149541;0.35;25940
with_map;20;30001;0.25;149541;0.52;56280
with_unordered_map;20;30001;0.25;149541;0.48;44508
with_vector;20;30001;0.5;299932;0.33;40052
with_map;20;30001;0.5;299932;0.54;70204
with_unordered_map;20;30001;0.5;299932;0.53;58908
with_vector;20;30001;0.75;450393;0.36;54172
with_map;20;30001;0.75;450393;0.57;84520
with_unordered_map;20;30001;0.75;450393;0.57;72752
with_vector;20;30001;1;600020;0.36;68184
with_map;20;30001;1;600020;0.62;98460
with_unordered_map;20;30001;1;600020;0.58;86916
with_vector;20;40001;0.1;79797;0.39;22232
with_map;20;40001;0.1;79797;0.63;62560
with_unordered_map;20;40001;0.1;79797;0.60;47236
with_vector;20;40001;0.25;199886;0.42;33456
with_map;20;40001;0.25;199886;0.66;73844
with_unordered_map;20;40001;0.25;199886;0.64;58536
with_vector;20;40001;0.5;399482;0.45;52288
with_map;20;40001;0.5;399482;0.72;92592
with_unordered_map;20;40001;0.5;399482;0.70;77164
with_vector;20;40001;0.75;600497;0.46;71076
with_map;20;40001;0.75;600497;0.75;111456
with_unordered_map;20;40001;0.75;600497;0.75;96176
with_vector;20;40001;1;800020;0.49;89812
with_map;20;40001;1;800020;0.80;130168
with_unordered_map;20;40001;1;800020;0.77;114776
with_vector;20;50001;0.1;100045;0.49;26868
with_map;20;50001;0.1;100045;0.81;77284
with_unordered_map;20;50001;0.1;100045;0.75;58328
with_vector;20;50001;0.25;249296;0.52;40800
with_map;20;50001;0.25;249296;0.82;91404
with_unordered_map;20;50001;0.25;249296;0.82;72340
with_vector;20;50001;0.5;499482;0.56;64364
with_map;20;50001;0.5;499482;0.90;114908
with_unordered_map;20;50001;0.5;499482;0.98;95756
with_vector;20;50001;0.75;749904;0.60;87844
with_map;20;50001;0.75;749904;0.96;138212
with_unordered_map;20;50001;0.75;749904;0.93;119396
with_vector;20;50001;1;1000020;0.62;111340
with_map;20;50001;1;1000020;1.07;161892
with_unordered_map;20;50001;1;1000020;0.96;142484
with_vector;20;60001;0.1;119603;0.60;31612
with_map;20;60001;0.1;119603;0.95;92124
with_unordered_map;20;60001;0.1;119603;0.90;69228
with_vector;20;60001;0.25;300689;0.62;48896
with_map;20;60001;0.25;300689;1.02;109356
with_unordered_map;20;60001;0.25;300689;0.97;86252
with_vector;20;60001;0.5;600609;0.68;76796
with_map;20;60001;0.5;600609;1.11;137196
with_unordered_map;20;60001;0.5;600609;1.10;114392
with_vector;20;60001;0.75;899112;0.85;104708
with_map;20;60001;0.75;899112;1.15;165324
with_unordered_map;20;60001;0.75;899112;1.14;142224
with_vector;20;60001;1;1200020;0.74;133032
with_map;20;60001;1;1200020;1.23;193484
with_unordered_map;20;60001;1;1200020;1.20;170432
with_vector;20;70001;0.1;140205;0.78;36668
with_map;20;70001;0.1;140205;1.11;107100
with_unordered_map;20;70001;0.1;140205;1.05;80400
with_vector;20;70001;0.25;350004;0.72;56144
with_map;20;70001;0.25;350004;1.18;126556
with_unordered_map;20;70001;0.25;350004;1.12;99948
with_vector;20;70001;0.5;700145;0.79;88884
with_map;20;70001;0.5;700145;1.27;159784
with_unordered_map;20;70001;0.5;700145;1.28;132868
with_vector;20;70001;0.75;1049750;0.83;122032
with_map;20;70001;0.75;1049750;1.32;192332
with_unordered_map;20;70001;0.75;1049750;1.29;165508
with_vector;20;70001;1;1400020;0.84;154756
with_map;20;70001;1;1400020;1.45;225212
with_unordered_map;20;70001;1;1400020;1.34;198452
with_vector;20;80001;0.1;159970;0.82;41360
with_map;20;80001;0.1;159970;1.27;121940
with_unordered_map;20;80001;0.1;159970;1.20;91296
with_vector;20;80001;0.25;399501;0.83;63948
with_map;20;80001;0.25;399501;1.33;144420
with_unordered_map;20;80001;0.25;399501;1.29;113852
with_vector;20;80001;0.5;799275;0.89;101428
with_map;20;80001;0.5;799275;1.45;181772
with_unordered_map;20;80001;0.5;799275;1.41;151176
with_vector;20;80001;0.75;1199951;0.94;138936
with_map;20;80001;0.75;1199951;1.51;219352
with_unordered_map;20;80001;0.75;1199951;1.49;188748
with_vector;20;80001;1;1600020;0.97;176344
with_map;20;80001;1;1600020;1.60;256748
with_unordered_map;20;80001;1;1600020;1.54;226316
with_vector;20;90001;0.1;179230;0.88;45928
with_map;20;90001;0.1;179230;1.43;136664
with_unordered_map;20;90001;0.1;179230;1.35;102292
with_vector;20;90001;0.25;450115;0.95;71524
with_map;20;90001;0.25;450115;1.50;162028
with_unordered_map;20;90001;0.25;450115;1.45;127844
with_vector;20;90001;0.5;900473;1.01;113496
with_map;20;90001;0.5;900473;1.62;204392
with_unordered_map;20;90001;0.5;900473;1.62;170084
with_vector;20;90001;0.75;1349149;1.05;155736
with_map;20;90001;0.75;1349149;1.77;246280
with_unordered_map;20;90001;0.75;1349149;1.67;211932
with_vector;20;90001;1;1800020;1.13;198048
with_map;20;90001;1;1800020;1.79;288804
with_unordered_map;20;90001;1;1800020;1.74;254212
with_vector;20;100001;0.1;199889;1.01;50876
with_map;20;100001;0.1;199889;1.59;151464
with_unordered_map;20;100001;0.1;199889;1.50;113312
with_vector;20;100001;0.25;499763;1.07;79004
with_map;20;100001;0.25;499763;1.66;179748
with_unordered_map;20;100001;0.25;499763;1.62;141428
with_vector;20;100001;0.5;999302;1.12;125996
with_map;20;100001;0.5;999302;1.79;226572
with_unordered_map;20;100001;0.5;999302;1.79;188172
with_vector;20;100001;0.75;1500475;1.17;172832
with_map;20;100001;0.75;1500475;1.90;273564
with_unordered_map;20;100001;0.75;1500475;1.87;235296
with_vector;20;100001;1;2000020;1.27;219640
with_map;20;100001;1;2000020;2.02;320472
with_unordered_map;20;100001;1;2000020;1.95;282152
with_vector;20;110001;0.1;220328;1.09;55680
with_map;20;110001;0.1;220328;1.84;166572
with_unordered_map;20;110001;0.1;220328;1.73;124416
with_vector;20;110001;0.25;549300;1.14;86612
with_map;20;110001;0.25;549300;1.84;197400
with_unordered_map;20;110001;0.25;549300;1.78;155220
with_vector;20;110001;0.5;1101175;1.23;138328
with_map;20;110001;0.5;1101175;1.99;249236
with_unordered_map;20;110001;0.5;1101175;1.94;207036
with_vector;20;110001;0.75;1650020;1.29;189884
with_map;20;110001;0.75;1650020;2.07;300740
with_unordered_map;20;110001;0.75;1650020;2.04;258524
with_vector;20;110001;1;2200020;1.34;241344
with_map;20;110001;1;2200020;2.20;352240
with_unordered_map;20;110001;1;2200020;2.15;309996
with_vector;20;120001;0.1;240300;1.18;60508
with_map;20;120001;0.1;240300;1.90;181492
with_unordered_map;20;120001;0.1;240300;1.81;135492
with_vector;20;120001;0.25;599938;1.29;94300
with_map;20;120001;0.25;599938;2.12;215208
with_unordered_map;20;120001;0.25;599938;1.94;169168
with_vector;20;120001;0.5;1200297;1.38;150548
with_map;20;120001;0.5;1200297;2.15;271316
with_unordered_map;20;120001;0.5;1200297;2.17;225392
with_vector;20;120001;0.75;1799564;1.41;206756
with_map;20;120001;0.75;1799564;2.26;327668
with_unordered_map;20;120001;0.75;1799564;2.23;281624
with_vector;20;120001;1;2400020;1.50;263012
with_map;20;120001;1;2400020;2.48;383748
with_unordered_map;20;120001;1;2400020;2.35;337856
with_vector;20;130001;0.1;260465;1.27;65180
with_map;20;130001;0.1;260465;2.05;196124
with_unordered_map;20;130001;0.1;260465;1.96;146452
with_vector;20;130001;0.25;650341;1.38;101476
with_map;20;130001;0.25;650341;2.16;232912
with_unordered_map;20;130001;0.25;650341;2.08;183016
with_vector;20;130001;0.5;1300321;1.46;162460
with_map;20;130001;0.5;1300321;2.35;293884
with_unordered_map;20;130001;0.5;1300321;2.29;243860
with_vector;20;130001;0.75;1950671;1.52;223516
with_map;20;130001;0.75;1950671;2.46;354864
with_unordered_map;20;130001;0.75;1950671;2.41;304996
with_vector;20;130001;1;2600020;1.61;284644
with_map;20;130001;1;2600020;2.66;415448
with_unordered_map;20;130001;1;2600020;2.78;365840
with_vector;20;140001;0.1;279246;1.62;70012
with_map;20;140001;0.1;279246;2.63;210860
with_unordered_map;20;140001;0.1;279246;2.52;157332
with_vector;20;140001;0.25;700791;1.78;109176
with_map;20;140001;0.25;700791;2.77;250376
with_unordered_map;20;140001;0.25;700791;2.63;196948
with_vector;20;140001;0.5;1400553;1.92;175104
with_map;20;140001;0.5;1400553;2.87;316064
with_unordered_map;20;140001;0.5;1400553;2.84;262356
with_vector;20;140001;0.75;2099161;1.77;240564
with_map;20;140001;0.75;2099161;2.78;381552
with_unordered_map;20;140001;0.75;2099161;2.66;327800
with_vector;20;140001;1;2800020;1.98;306172
with_map;20;140001;1;2800020;3.31;447088
with_unordered_map;20;140001;1;2800020;3.18;393548
with_vector;20;150001;0.1;299995;1.64;74624
with_map;20;150001;0.1;299995;2.52;226028
with_unordered_map;20;150001;0.1;299995;2.33;168500
with_vector;20;150001;0.25;750323;1.71;116876
with_map;20;150001;0.25;750323;2.67;268196
with_unordered_map;20;150001;0.25;750323;2.52;210612
with_vector;20;150001;0.5;1500117;1.73;187232
with_map;20;150001;0.5;1500117;2.69;338380
with_unordered_map;20;150001;0.5;1500117;2.66;280820
with_vector;20;150001;0.75;2249819;1.77;257388
with_map;20;150001;0.75;2249819;2.84;408600
with_unordered_map;20;150001;0.75;2249819;2.78;351448
with_vector;20;150001;1;3000020;1.87;327936
with_map;20;150001;1;3000020;3.07;478828
with_unordered_map;20;150001;1;3000020;2.88;421548
with_vector;20;160001;0.1;320134;1.61;79440
with_map;20;160001;0.1;320134;2.55;240740
with_unordered_map;20;160001;0.1;320134;2.40;179504
with_vector;20;160001;0.25;799214;1.71;124252
with_map;20;160001;0.25;799214;2.67;285620
with_unordered_map;20;160001;0.25;799214;2.59;224392
with_vector;20;160001;0.5;1599759;1.80;199364
with_map;20;160001;0.5;1599759;2.87;360552
with_unordered_map;20;160001;0.5;1599759;2.83;299440
with_vector;20;160001;0.75;2400294;1.93;274472
with_map;20;160001;0.75;2400294;3.07;435924
with_unordered_map;20;160001;0.75;2400294;2.96;374692
with_vector;20;160001;1;3200020;1.98;349584
