slurm-11730026.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__7.txt,60.000000,CG,Optimal,Proved,1,11,280.53,247.471,32.9437,-4174,-4174,4.3579e-14,1.81899e-12,,1,10,20,4,
slurm-11730027.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,60.000000,CG,Optimal,Proved,0,13,11.9008,8.81311,2.98722,-78,-78,1.45752e-11,1.13687e-11,,0,10,20,3,
slurm-11730028.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,60.000000,CG,Optimal,Proved,0,13,12.2227,9.05186,3.06835,-78,-78,1.45752e-11,1.13687e-11,,1,10,20,3,
slurm-11730029.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,60.000000,CG,Optimal,Proved,0,8,3.33417,1.73957,1.54015,0,0,0,0,,0,10,20,4,
slurm-11730030.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__8.txt,60.000000,CG,Optimal,Proved,0,8,3.18267,1.69387,1.43964,0,0,0,0,,1,10,20,4,
slurm-11730031.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,60.000000,CG,Optimal,Proved,0,8,6.93004,4.09323,2.77997,-3012,-3012,3.01957e-14,9.09495e-13,,0,10,20,3,
slurm-11730032.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,60.000000,CG,Optimal,Proved,0,8,6.93529,4.08363,2.79498,-3012,-3012,3.01957e-14,9.09495e-13,,1,10,20,3,
slurm-11730033.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,60.000000,CG,Optimal,Proved,0,10,8.33196,3.74266,4.52281,-1304,-1304,6.97465e-14,9.09495e-13,,0,10,20,4,
slurm-11730034.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R200__9.txt,60.000000,CG,Optimal,Proved,0,10,8.83721,3.95303,4.81306,-1304,-1304,6.97465e-14,9.09495e-13,,1,10,20,4,
slurm-11730035.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,60.000000,CG,Optimal,Proved,0,25,84.6404,78.7844,5.61358,-78,-78,0,0,,0,10,20,3,
slurm-11730036.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,60.000000,CG,Optimal,Proved,0,25,78.967,73.4302,5.31207,-78,-78,0,0,,1,10,20,3,
slurm-11730037.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,60.000000,CG,Optimal,Proved,0,15,19.0072,17.1572,1.72852,0,0,0,0,,0,10,20,4,
slurm-11730038.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,60.000000,CG,Optimal,Proved,0,15,19.46,17.5607,1.77112,0,0,0,0,,1,10,20,4,
slurm-11730039.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,60.000000,CG,Optimal,Proved,0,7,3.21059,2.12504,1.03894,-2682,-2682,3.39111e-14,9.09495e-13,,0,10,20,3,
