result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__0.txt,inf,STD,Optimal,Proved,0,15,24.4783,19.4329,1.92085,0,0,0,0,-4296.14,1856.44,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,0.000000,CG,Optimal,Proved,1,7,73.9802,72.2288,1.09618,-2682,-2682,3.39111e-14,9.09495e-13,-4249.57,2020.08,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,0.000000,CG,Optimal,Proved,1,7,44.376,42.7744,1.02304,-2682,-2682,3.39111e-14,9.09495e-13,-4249.57,2020.08,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,inf,STD,Optimal,Proved,0,7,3.76416,2.22256,1.04763,-2682,-2682,3.39111e-14,9.09495e-13,-4249.57,2020.08,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,0.000000,CG,Optimal,Proved,1,9,101.321,99.6029,0.817448,-1213,-1213,7.4979e-14,9.09495e-13,-3878.14,2250.86,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,0.000000,CG,Optimal,Proved,1,9,69.2577,67.6599,0.788698,-1213,-1213,1.49958e-13,1.81899e-12,-3878.14,2250.86,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,inf,STD,Optimal,Proved,0,9,3.75661,2.263,0.818071,-1213,-1213,7.4979e-14,9.09495e-13,-3878.14,2250.86,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,0.000000,CG,Optimal,Proved,1,10,142.096,139.938,0.884559,0,0,0,0,-2618.04,1391.85,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,0.000000,CG,Optimal,Proved,1,10,120.189,118.185,0.860739,-8.8221e-10,-8.8221e-10,0,0,-2618.04,1391.85,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,inf,STD,Optimal,Proved,0,10,10.3484,8.59169,0.825788,0,0,0,0,-2618.04,1391.85,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,0.000000,CG,Optimal,Proved,1,6,37.4523,36.7756,0.205059,0,0,0,0,-2375.93,1812.5,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,0.000000,CG,Optimal,Proved,1,6,29.6718,29.0448,0.199864,-2.71939e-10,-2.71939e-10,0,0,-2375.93,1812.5,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,inf,STD,Optimal,Proved,0,6,1.63416,1.05131,0.20174,0,0,0,0,-2375.93,1812.5,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,0.000000,CG,Optimal,Proved,1,8,31.1534,29.8637,0.754326,-354,-354,1.2846e-12,4.54747e-12,-3012.71,1380.58,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,0.000000,CG,Optimal,Proved,1,8,27.2029,25.9625,0.722705,-354,-354,1.2846e-12,4.54747e-12,-3012.71,1380.58,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,inf,STD,Optimal,Proved,0,8,3.0733,1.89958,0.746803,-354,-354,1.2846e-12,4.54747e-12,-3012.71,1380.58,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,0.000000,CG,Optimal,Proved,1,9,17.7326,16.7354,0.492822,0,0,0,0,-2367.67,1513.59,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,0.000000,CG,Optimal,Proved,1,9,21.0716,20.0283,0.528036,-6.00267e-10,-6.00267e-10,0,0,-2367.67,1513.59,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,inf,STD,Optimal,Proved,0,9,2.28178,1.3358,0.528657,0,0,0,0,-2367.67,1513.59,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,0.000000,CG,Optimal,Proved,1,9,29.8884,28.7168,0.640983,-254,-254,0,0,-3116.78,1679.7,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,0.000000,CG,Optimal,Proved,1,9,20.5692,19.4706,0.615767,-254,-254,0,0,-3116.78,1679.7,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,inf,STD,Optimal,Proved,0,9,2.29095,1.294,0.619309,-254,-254,0,0,-3116.78,1679.7,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,0.000000,CG,Optimal,Proved,1,7,16.1429,15.3677,0.455723,0,0,0,0,-2099.9,1822.43,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,0.000000,CG,Optimal,Proved,1,7,12.7193,11.9861,0.44067,-7.33507e-10,-7.33507e-10,0,0,-2099.9,1822.43,,1,10,20,4,
