slurm-13210622.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,4,0.000000,CG,Optimal,Proved,1,25,144.89,1.78236,139.587,-5085,-5085,1.0002e-08,5.08601e-07,-5036.95,194.299,,0.00,16.00
slurm-13210623.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,1,10,20,4,0.000000,CG,Optimal,Proved,1,25,135.117,1.7193,130.028,-5085,-5085,1.0002e-08,5.08601e-07,-5036.95,194.299,,0.00,16.00
slurm-13210624.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,4,inf,STD,Optimal,Proved,0,28,240.936,2.05718,234.987,-5085,-5085,1.0002e-08,5.08601e-07,-5052.99,164.419,,0.00,16.00
slurm-13210625.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,5,0.000000,CG,Optimal,Proved,1,68,8748.87,13.9099,8708.88,-5085,-5085,1.96657e-06,0.0001,-5074.56,88.7614,,9.90,16.00
slurm-13210626.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,1,10,20,5,0.000000,CG,Optimal,Proved,1,68,8044.72,12.1956,8008.06,-5085,-5085,1.96657e-06,0.0001,-5074.56,88.7614,,10.00,16.00
slurm-13210627.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,5,inf,STD,Optimal,Proved,0,315,10800,1746.35,8563.41,-5085,-5079,0.118133,6,-5082.9,32.2575,Feasible,96.02,16.00
slurm-13210628.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,10,0.000000,CG,Optimal,Proved,1,16,2094.46,1964.99,126.86,-4486,-4486,2.02741e-14,9.09495e-13,-4924.74,519.348,,8.54,16.00
slurm-13210629.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,1,10,20,10,0.000000,CG,Optimal,Proved,1,16,139.552,0.869818,137.178,-4486,-4486,2.02741e-14,9.09495e-13,-4924.74,519.348,,0.00,16.00
slurm-13210630.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__3.txt,0,10,20,10,inf,STD,Optimal,Proved,0,32,723.816,2.50399,715.592,-4486,-4486,4.05481e-14,1.81899e-12,-4917.23,344.114,,1.09,16.00
slurm-13210631.out,result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/GAP/data/to-run/instance_F10_C20__R300__4.txt,0,10,20,4,0.000000,CG,Optimal,Proved,1,23,56.253,1.43784,51.8854,-5781,-5781,0,0,-5724.16,221.452,,0.00,16.00
